dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,23,estimated,-0.1000506308510238,0.3724443156391253,0.0430061651784789,75,90.47916065071942,83.16507361309576,98.43649691388713,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,24,estimated,-0.4076613286225853,0.3935033811000815,0.0454378566010319,75,66.52041262755239,60.8523633986774,72.7164081886096,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-12,estimated,-0.4580137267294666,0.4866559859998703,0.0299516054553706,264,63.25387934588756,59.64744488864836,67.07836789611672,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-11,estimated,0.0089433296993241,0.3461551771790702,0.0213043784345934,264,100.89834407586858,96.77192623209424,105.20071505899224,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-10,estimated,0.1544197021676474,0.3446021648657735,0.0212087971340169,264,116.6980568285168,111.94645154667182,121.65134561566742,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-9,estimated,0.1401794786769971,0.289269903554947,0.0178033318620131,264,115.04802670045912,111.10271504719684,119.13343829668644,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-8,estimated,0.0326065280744204,0.316624819297472,0.0194869105441938,264,103.3143946117182,99.4427766216798,107.33674678648086,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-7,estimated,0.1144229014636489,0.3062939410402959,0.0188510889402929,264,112.12261928331036,108.05549666230978,116.34282515250467,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-6,estimated,0.067657209198792,0.309585275299077,0.0190176722859917,265,106.9998459976834,103.08488319278352,111.06349145409372,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-5,estimated,0.0384780449476379,0.3178809586962895,0.0195642205799329,264,103.92279118042956,100.01321813461536,107.98519163931618,adequate,75,266
