model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,p_value,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,family,family_label,bh_adjusted_p_value
separation_static__contract_end,separation_count,post_treat,ppml,-0.030129369635672386,0.047017130085472675,-0.12261142794137178,0.062352688670027016,0.5220746234575169,339,"{""cbo_4d"": 340}",340,22039,22049,22049,10,0,10,10,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-2.9680004516024963,contract_end,Contract termination,0.7119023695459459
separation_static__dismissal_with_cause,separation_count,post_treat,ppml,-0.15465272175477238,0.12364064770372747,-0.39785477968363847,0.08854933617409375,0.21186374577066847,338,"{""cbo_4d"": 339}",339,21974,22049,22049,75,0,75,75,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-14.328735650761647,dismissal_with_cause,Dismissal with cause or reciprocal fault,0.42372749154133693
separation_static__dismissal_without_cause,separation_count,post_treat,ppml,-1.9830378743571744e-05,0.03372564694627289,-0.06635702228205433,0.06631736152456717,0.9995311958585786,340,"{""cbo_4d"": 341}",341,22049,22049,22049,0,0,0,0,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-0.0019830182122910875,dismissal_without_cause,Dismissal without cause,0.9995311958585787
separation_static__mutual_agreement,separation_count,post_treat,ppml,-0.023385509483448502,0.04374073725455457,-0.10942477685543897,0.06265375788854197,0.5932519746216216,337,"{""cbo_4d"": 338}",338,21927,22049,22049,122,0,122,122,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-2.3114187572183056,mutual_agreement,Mutual agreement,0.7119023695459459
separation_static__resignation,separation_count,post_treat,ppml,-0.11664882578556475,0.06529290006967067,-0.24507907621161606,0.011781424640486579,0.07490426808447315,339,"{""cbo_4d"": 340}",340,22039,22049,22049,10,0,10,10,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-11.010235259548102,resignation,Resignation,0.3299011382457686
separation_static__unknown_separation,separation_count,post_treat,ppml,-0.210189455476332,0.13111256745103908,-0.46821328567510734,0.04783437472244334,0.10996704608192287,298,"{""cbo_4d"": 299}",299,19435,22049,22049,2614,0,2614,2614,True,separation_count ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-18.956930910785587,unknown_separation,Unknown separation type,0.3299011382457686
