family,family_label,event_time,periodo,is_reference,coefficient,standard_error,ci_low,ci_high,p_value,cluster_df,n_obs,n_clusters,effect_percent,bh_adjusted_p_value
contract_end,Contract termination,19,2024-07,False,-0.14755293638092554,0.0705716666035342,-0.28636644910902415,-0.008739423652826928,0.0372881152353961,339,15926,340,-13.718323728438461,0.10609814231927138
contract_end,Contract termination,20,2024-08,False,-0.15928828974179746,0.08279127318865016,-0.3221376031796161,0.0035610236960211816,0.05519476835927839,339,15926,340,-14.72495156876763,0.1410532969181559
contract_end,Contract termination,21,2024-09,False,-0.08935148683282718,0.10071778140439128,-0.2874619992211539,0.10875902555549952,0.3756286590406259,339,15926,340,-8.547592609396961,0.548447573129512
contract_end,Contract termination,22,2024-10,False,0.03460836417798578,0.06702510249060661,-0.09722910495748162,0.1664458333134532,0.6059471205254989,339,15926,340,3.5214202434265762,0.7815018937618585
contract_end,Contract termination,23,2024-11,False,-0.21995551684202355,0.09093204538548195,-0.3988176189717968,-0.04109341471225034,0.016093601452559003,339,15926,340,-19.744550267304835,0.0648498811291045
dismissal_with_cause,Dismissal with cause or reciprocal fault,-23,2021-01,False,0.1853938201348953,0.05793063807147679,0.07144383153668182,0.2993438087331088,0.0015031393746349764,338,15879,339,20.369238509450486,0.01257171113331071
dismissal_with_cause,Dismissal with cause or reciprocal fault,-22,2021-02,False,0.09655898193868136,0.08108486530872647,-0.06293554090805305,0.2560535047854158,0.23455259805459439,338,15879,339,10.137454043367205,0.4258981385728161
dismissal_with_cause,Dismissal with cause or reciprocal fault,-21,2021-03,False,0.07591200886844268,0.05829390291626417,-0.038752524335175995,0.19057654207206137,0.19372479749680904,338,15879,339,7.886763919625436,0.37920598658949856
dismissal_with_cause,Dismissal with cause or reciprocal fault,-20,2021-04,False,0.1532226897263639,0.06377107071223263,0.027784527426324035,0.2786608520264038,0.016813218631319904,338,15879,339,16.558451374021764,0.06498593771797881
dismissal_with_cause,Dismissal with cause or reciprocal fault,-19,2021-05,False,0.09169108192258378,0.0664726368418056,-0.03906108070457716,0.22244324454974473,0.16868930326686948,338,15879,339,9.602618747570158,0.35271399773981804
dismissal_with_cause,Dismissal with cause or reciprocal fault,-18,2021-06,False,0.15988331942990658,0.05486831810003978,0.051956936603112014,0.26780970225670114,0.0038066681835060567,338,15879,339,17.337395306235845,0.024433498108085386
dismissal_with_cause,Dismissal with cause or reciprocal fault,-17,2021-07,False,0.024920553999280653,0.08944752378107582,-0.15102337919917838,0.20086448719773967,0.780718116402483,338,15879,339,2.5233666574264237,0.909190717835803
dismissal_with_cause,Dismissal with cause or reciprocal fault,-16,2021-08,False,0.1584889175665025,0.06613871942707793,0.028393572935270006,0.288584262197735,0.017104037471442846,338,15879,339,17.17389384343814,0.06498593771797881
dismissal_with_cause,Dismissal with cause or reciprocal fault,-15,2021-09,False,0.08042909015876723,0.08126150549275919,-0.07941288522131718,0.24027106553885164,0.3230012289475386,338,15879,339,8.375199523560461,0.512052786159243
dismissal_with_cause,Dismissal with cause or reciprocal fault,-14,2021-10,False,0.03610169051854273,0.07615853891124977,-0.11370271228962195,0.1859060933267074,0.6357821617562138,338,15879,339,3.676126992169456,0.8012597107064613
dismissal_with_cause,Dismissal with cause or reciprocal fault,-13,2021-11,False,0.011686277311305122,0.061163388992358514,-0.108622555981849,0.13199511060445926,0.8485881761636183,338,15879,339,1.1754828626304852,0.9443965186337041
dismissal_with_cause,Dismissal with cause or reciprocal fault,-12,2021-12,False,0.1300157947687485,0.06497712236584732,0.0022053200490061986,0.2578262694884908,0.04619734208710358,338,15879,339,13.884637099763586,0.12260063861577489
dismissal_with_cause,Dismissal with cause or reciprocal fault,-11,2022-01,False,0.2053977705094834,0.06075261847419528,0.08589692582856293,0.32489861519040386,0.0008071128625697366,338,15879,339,22.80134353569027,0.009480433757308972
dismissal_with_cause,Dismissal with cause or reciprocal fault,-10,2022-02,False,0.13410877281348949,0.07268109569492245,-0.008855473765729122,0.2770730193927081,0.0658878166963619,338,15879,339,14.351719646284891,0.1595178720017183
dismissal_with_cause,Dismissal with cause or reciprocal fault,-9,2022-03,False,0.13551474584649426,0.06002736981177154,0.017440470586612924,0.2535890211063756,0.024611465229242624,338,15879,339,14.51260815633535,0.08086624289608291
dismissal_with_cause,Dismissal with cause or reciprocal fault,-8,2022-04,False,0.16977562666480905,0.08443931338917475,0.0036828799205791407,0.33586837340903897,0.04515915256855374,338,15879,339,18.503893035155972,0.12100899134874595
dismissal_with_cause,Dismissal with cause or reciprocal fault,-7,2022-05,False,0.21251484150547031,0.08373395005546563,0.04780954959532285,0.3772201334156178,0.01159804494989003,338,15879,339,23.678446917253677,0.050810482637613466
dismissal_with_cause,Dismissal with cause or reciprocal fault,-6,2022-06,False,0.15408522190655438,0.061907231037017334,0.032313245873574675,0.2758571979395341,0.01329202503855531,338,15879,339,16.659030159188887,0.055584831979413114
dismissal_with_cause,Dismissal with cause or reciprocal fault,-5,2022-07,False,0.1361522395868476,0.036247768705352776,0.06485261354804306,0.20745186562565215,0.0002031389378347459,338,15879,339,14.58563250103479,0.004672195570199156
dismissal_with_cause,Dismissal with cause or reciprocal fault,-4,2022-08,False,0.11136832606626626,0.050796820051514785,0.011450609666287817,0.21128604246624472,0.029030028478155723,338,15879,339,11.780654832945476,0.08709008543446715
dismissal_with_cause,Dismissal with cause or reciprocal fault,-3,2022-09,False,0.11534485865609732,0.034295828194669385,0.047884713871794576,0.18280500344040007,0.000858734941785233,338,15879,339,12.226039205639747,0.009480433757308972
dismissal_with_cause,Dismissal with cause or reciprocal fault,-2,2022-10,False,0.10476773222081381,0.06533823813213793,-0.02375305985121931,0.23328852429284694,0.10976551473142182,338,15879,339,11.04526580270863,0.24630310622660503
dismissal_with_cause,Dismissal with cause or reciprocal fault,-1,2022-11,True,0.0,,,,,338,15879,339,0.0,
dismissal_with_cause,Dismissal with cause or reciprocal fault,0,2022-12,False,-0.007704188476730748,0.03776459737755112,-0.08198742760277915,0.06657905064931764,0.8384719159608629,338,15879,339,-0.7674587283192461,0.940724588639017
dismissal_with_cause,Dismissal with cause or reciprocal fault,1,2023-01,False,0.10994927883033899,0.044678493640026386,0.022066355210806757,0.1978322024498712,0.01435826031744214,338,15879,339,11.622145296533557,0.05914746041214971
dismissal_with_cause,Dismissal with cause or reciprocal fault,2,2023-02,False,0.00403428048718795,0.03196790086733178,-0.05884681422553966,0.06691537519991556,0.8996503436806558,338,15879,339,0.40424291510261484,0.9576614587650669
dismissal_with_cause,Dismissal with cause or reciprocal fault,3,2023-03,False,0.05056017562871075,0.036360116099389245,-0.02096043855549795,0.12208078981291945,0.16527999786822778,338,15879,339,5.186015779690402,0.3482235069590143
dismissal_with_cause,Dismissal with cause or reciprocal fault,4,2023-04,False,0.01426076076171646,0.039541111922389044,-0.06351689546153483,0.09203841698496776,0.7185815032400398,338,15879,339,1.436293050550568,0.8622978038880478
