dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,3,estimated,0.0478991852052357,0.3119998661641336,0.0194242632263212,258,104.90648887316895,100.9876079015568,108.97744422686408,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,4,estimated,0.016524625433169,0.3360576151925989,0.020801444166721,261,101.6661912217775,97.6045372791614,105.89686428183876,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,5,estimated,0.0183665671213766,0.2630524611771051,0.0162825385788627,261,101.85362698755203,98.65441419559772,105.15658539060406,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,6,estimated,0.0451663550012155,0.3002709310748406,0.0186220126203611,260,104.62018863493066,100.870487928198,108.50927852951062,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,7,estimated,0.0236984230884228,0.248371316054851,0.0154330426538412,259,102.3981462154214,99.3471066201387,105.54288599915124,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,8,estimated,0.0490652232300015,0.3355738222223991,0.0208114049872207,260,105.02888517374208,100.83092008178107,109.40162711886508,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,9,estimated,0.0605072067528751,0.3479816782322383,0.0215395251395845,261,106.23752538186515,101.8458019104481,110.8186256826419,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,10,estimated,0.049113247117973,0.3184517696977587,0.0197876301619764,259,105.03392919027308,101.03830253683849,109.18756554847108,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,11,estimated,0.0481328425234837,0.3197742988195933,0.020025043358555,255,104.93100390597274,100.89233352274456,109.13134027406676,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,12,estimated,0.03725116774628,0.2947477594778305,0.018494119273583,254,103.79536885898273,100.10031968357154,107.62681508539096,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,13,estimated,0.0546965675540795,0.3098415969801449,0.019252620061299,259,105.62200746061568,101.71060940588715,109.68382281037276,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,14,estimated,0.0417111470738122,0.2845925223305194,0.0176837189006206,259,104.25932791321608,100.707597526813,107.93631983943835,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,15,estimated,0.0590204329838131,0.3167235089142272,0.0196802412621112,259,106.07969157649244,102.06576353811982,110.25147488130035,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,16,estimated,0.0600627492404749,0.3185767052847225,0.0196817345817207,262,106.19031780726807,102.17190475723493,110.36677472933285,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,17,estimated,0.0575398108768965,0.3271103361353815,0.0202089440563461,262,105.92274385885186,101.80919930775885,110.20249390894575,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,18,estimated,0.0765783081356472,0.3079728844536962,0.0191365039147707,259,107.95867274510466,103.98440608938284,112.08483520948462,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,19,estimated,0.0704782037737195,0.3286057664474255,0.0203013320495636,262,107.30211813633557,103.11633108802202,111.65781826271302,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,20,estimated,0.0386725033595787,0.2768303231772102,0.0172013993134659,259,103.94300180636642,100.4970070735778,107.5071580649974,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,21,estimated,0.0346014975294427,0.2764251609990346,0.0172429277932896,257,103.52070940065764,100.08056834432756,107.0791008894466,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,22,estimated,0.0208264756363409,0.2695931095548116,0.0167194548953552,260,102.10448601048324,98.81273863838912,105.5058913164733,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,23,estimated,0.0456316045432171,0.3182940974469678,0.0197778328850185,259,104.6688744544266,100.68906843544714,108.80598509638864,adequate,75,266
age_canaries,age_41_49,41–49,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,24,estimated,0.0340501338616753,0.2819542055635746,0.0176913803063982,254,103.46364757498694,99.93752237151688,107.11418609845433,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-12,estimated,-0.3114500966186365,0.3406894112966309,0.0393394246644329,75,73.23841580393821,67.80356787095292,79.10889821726373,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-11,estimated,-0.0115760525690721,0.2635527870872682,0.030432454514102,75,98.84906921324882,93.1253581474866,104.92457348567386,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-10,estimated,0.0262630824228235,0.2791644451208736,0.0322351335077417,75,102.66109962576648,96.37553727788296,109.35660307639282,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-9,estimated,0.0355633430868581,0.315321476231571,0.0364101878367135,75,103.62032823638228,96.48326377447952,111.28533596161014,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-8,estimated,0.0808660392435549,0.2981982852885761,0.0344329720566488,75,108.42256431505352,101.34672919462857,115.99242073295216,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-7,estimated,-0.0002669600630181,0.2350481677966158,0.0271410245899808,75,99.97330755676488,94.79406650843632,105.43552557638203,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-6,estimated,0.0430544756213376,0.237969614981813,0.0274783642537402,75,104.39947655650924,98.925502579907,110.1763490811609,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-5,estimated,0.047634218426389,0.2467834717297199,0.0284961007669408,75,104.87869582101249,99.181553751202,110.90309055561808,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-4,estimated,0.0971285098884279,0.3664925167607918,0.0423189106415653,75,110.20019826735748,101.42845073259932,119.7305451325578,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-3,estimated,0.1290758036479169,0.3242776341137652,0.0374443558695514,75,113.77763684961184,105.72644514091634,122.44193616675642,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-2,estimated,-0.0035027853569643,0.2828794915198075,0.032664110115437,75,99.6503342239025,93.47048750437337,106.23876451346048,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,-1,estimated,-0.1327895777296167,0.3747864991076681,0.0432766172296899,75,87.56493288441702,80.44377059945343,95.31648521588014,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,0,estimated,-0.378487243592458,0.3400227485211745,0.0392624450778593,75,68.48967078208801,63.41678347833012,73.96835264345577,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,1,estimated,0.0090585118707522,0.3175942821918583,0.036672628863311,75,100.9099664355642,93.91126483255712,108.4302436367199,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,2,estimated,-0.0228788059514378,0.3269600355044431,0.0377540929025479,75,97.73809293474976,90.76677984696651,105.24483546323631,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,3,estimated,0.0946932016290676,0.313352507197236,0.0361828308763136,75,109.93215333283035,102.40597280718846,118.01145973337806,adequate,75,266
