model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,dimension,dimension_kind,group_id,group_label,result_status,error,nominal_p_value,declared_ddd_terms,absorbed_lower_terms,full_formula_contract,bh_adjusted_p_value,family_id,family_size,multiplicity_method,nominal_significant_005,bh_significant_005,support_status,target_treated_cbo_with_flows,target_control_cbo_with_flows
age_canaries__age_22_25__admissoes,admissoes,post_treat_group,ppml,-0.01890995219840865,0.02689188624863096,-0.07180537097449183,0.033985466577674525,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-1.873228073453911,age_canaries,micro,age_22_25,Age 22-25,estimated,,0.4824221195946061,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.6519217832359542,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_22_25__desligamentos,desligamentos,post_treat_group,ppml,0.00022112462605077752,0.036665615345341025,-0.07189888437753224,0.0723411336296338,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,0.022114907590302216,age_canaries,micro,age_22_25,Age 22-25,estimated,,0.9951916483555427,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.9951916483555427,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_22_25__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,-0.010727748797234992,0.030218361519212724,-0.07016623044584779,0.04871073285137781,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-1.0670411715872228,age_canaries,micro,age_22_25,Age 22-25,estimated,,0.7228039903259496,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.8503576356775877,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_22_25__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,-0.0003784782486610511,0.008328115657579184,-0.016759596376651524,0.01600263987932942,340,"{""cbo_4d"": 341}",341,43508,44098,43508,590,590,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_22_25,Age 22-25,estimated,,0.9637786199217628,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.9735137574967301,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_22_25__asinh_saldo,asinh_saldo,post_treat_group,ols,0.41448771422397984,0.40332599343301156,-0.3788406945262624,1.2078161229742221,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_22_25,Age 22-25,estimated,,0.304833655807504,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.5069783887109974,A,100,Benjamini-Hochberg,False,False,adequate,75,265
age_canaries__age_26_30__admissoes,admissoes,post_treat_group,ppml,-0.010500299246801766,0.013872754458517737,-0.037787531904140116,0.01678693341053658,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-1.044536355320521,age_canaries,micro,age_26_30,Age 26-30,estimated,,0.4496334626354588,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,admissoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.61593625018556,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_26_30__desligamentos,desligamentos,post_treat_group,ppml,-0.012546989773590896,0.011269810980071212,-0.034714321801053834,0.00962034225387204,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-1.246860447307919,age_canaries,micro,age_26_30,Age 26-30,estimated,,0.2663542975778852,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,desligamentos ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.46480185925510326,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_26_30__n_movimentacoes,n_movimentacoes,post_treat_group,ppml,-0.011510129711736091,0.011637428454080032,-0.034400552713826825,0.011380293290354643,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,-1.144414158868627,age_canaries,micro,age_26_30,Age 26-30,estimated,,0.32333650544364345,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,n_movimentacoes ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.5215104926510379,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_26_30__ln_salario_real_adm,ln_salario_real_adm,post_treat_group,ols,0.006976297870945633,0.008066934550298747,-0.008891085968632728,0.02284368171052399,340,"{""cbo_4d"": 341}",341,43707,44098,43707,391,391,0,0,True,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_26_30,Age 26-30,estimated,,0.38775743238361127,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,ln_salario_real_adm ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.5810154740394323,A,100,Benjamini-Hochberg,False,False,adequate,75,266
age_canaries__age_26_30__asinh_saldo,asinh_saldo,post_treat_group,ols,0.22844789189000833,0.18395073098885073,-0.1333768927257318,0.5902726765057484,340,"{""cbo_4d"": 341}",341,44098,44098,44098,0,0,0,0,True,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,cbo_4d + periodo + subgroup,cbo_4d,post_treat + post_group + treat_group,,age_canaries,micro,age_26_30,Age 26-30,estimated,,0.21513048649200028,"[""post_treat_group"", ""post_treat"", ""post_group"", ""treat_group""]",,asinh_saldo ~ post_treat_group + post_treat + post_group + treat_group | cbo_4d + periodo + subgroup,0.418206372494911,A,100,Benjamini-Hochberg,False,False,adequate,75,266
