model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[0]:treat_group",0,0.033527444326304376,0.01342919252849966,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[1]:treat_group",1,-0.0034568185504728127,0.028558802253273598,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[2]:treat_group",2,-0.010421331633695978,0.026475900641711753,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[3]:treat_group",3,-0.02222048310978061,0.021543295767028837,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[4]:treat_group",4,-0.015094681076930856,0.02622042242310548,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[5]:treat_group",5,-0.022024487982642338,0.021667954665800123,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[6]:treat_group",6,-0.0229959524323918,0.02247454085828676,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[7]:treat_group",7,-0.018233133036540835,0.023594786823130036,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[8]:treat_group",8,-0.02867299782265435,0.024393943117234,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treat_group",9,-0.03341194147001302,0.02472252365803457,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
