outcome,row_position,column_position,row_event_time,column_event_time,covariance
ln_salario_real_adm,7,25,-16,3,0.00011151860033672162
ln_salario_real_adm,7,26,-16,4,6.355378172478892e-05
ln_salario_real_adm,7,27,-16,5,5.493320583216536e-05
ln_salario_real_adm,7,28,-16,6,0.00010315167681673168
ln_salario_real_adm,7,29,-16,7,0.00013262024158663946
ln_salario_real_adm,7,30,-16,8,5.7412798470180056e-05
ln_salario_real_adm,7,31,-16,9,0.00012128539018318538
ln_salario_real_adm,7,32,-16,10,6.454077319400508e-05
ln_salario_real_adm,7,33,-16,11,0.00017181326611858522
ln_salario_real_adm,7,34,-16,12,6.003955456703933e-05
ln_salario_real_adm,7,35,-16,13,0.00011367677364016174
ln_salario_real_adm,7,36,-16,14,-1.627919129165478e-05
ln_salario_real_adm,7,37,-16,15,6.001540472722456e-05
ln_salario_real_adm,7,38,-16,16,4.876100752183473e-05
ln_salario_real_adm,7,39,-16,17,-4.109355252677133e-07
ln_salario_real_adm,7,40,-16,18,4.0329831145709805e-05
ln_salario_real_adm,7,41,-16,19,-6.644064293546823e-05
ln_salario_real_adm,7,42,-16,20,-2.4080211229281492e-05
ln_salario_real_adm,7,43,-16,21,6.329237316798445e-05
ln_salario_real_adm,7,44,-16,22,2.5991079477058285e-05
ln_salario_real_adm,7,45,-16,23,0.00014265169199428467
ln_salario_real_adm,8,0,-15,-23,0.00016861645707745668
ln_salario_real_adm,8,1,-15,-22,0.00012082869891427621
ln_salario_real_adm,8,2,-15,-21,0.0001498652512577227
ln_salario_real_adm,8,3,-15,-20,0.00013801413674552479
ln_salario_real_adm,8,4,-15,-19,0.00019296852424490057
ln_salario_real_adm,8,5,-15,-18,0.00015304810389183077
ln_salario_real_adm,8,6,-15,-17,0.00014999995985034805
ln_salario_real_adm,8,7,-15,-16,6.781187883298846e-05
ln_salario_real_adm,8,8,-15,-15,0.00035671657540690884
ln_salario_real_adm,8,9,-15,-14,0.0001391047521201584
ln_salario_real_adm,8,10,-15,-13,0.00010475806271159029
ln_salario_real_adm,8,11,-15,-12,0.00016254024764959422
ln_salario_real_adm,8,12,-15,-11,0.0001215766331091785
ln_salario_real_adm,8,13,-15,-10,7.369785630177402e-05
ln_salario_real_adm,8,14,-15,-9,0.00012250724525086633
ln_salario_real_adm,8,15,-15,-8,7.649351089573961e-05
ln_salario_real_adm,8,16,-15,-7,0.00012446825119451089
ln_salario_real_adm,8,17,-15,-6,8.497357278441911e-05
ln_salario_real_adm,8,18,-15,-5,0.0001863024684801686
ln_salario_real_adm,8,19,-15,-4,0.00012000325129115513
ln_salario_real_adm,8,20,-15,-3,6.165545945140922e-05
ln_salario_real_adm,8,21,-15,-2,8.492374749708109e-05
ln_salario_real_adm,8,22,-15,0,6.55001687736678e-05
ln_salario_real_adm,8,23,-15,1,7.68534396866308e-05
ln_salario_real_adm,8,24,-15,2,0.00012141513870921068
ln_salario_real_adm,8,25,-15,3,9.233947320530774e-05
ln_salario_real_adm,8,26,-15,4,0.00012868672661156433
ln_salario_real_adm,8,27,-15,5,0.00013363786512794181
ln_salario_real_adm,8,28,-15,6,0.00015398865270004614
ln_salario_real_adm,8,29,-15,7,7.832593121054176e-05
ln_salario_real_adm,8,30,-15,8,0.00013562983592327224
ln_salario_real_adm,8,31,-15,9,0.00012799065162384944
ln_salario_real_adm,8,32,-15,10,3.906028453780275e-05
ln_salario_real_adm,8,33,-15,11,7.87410547389133e-05
ln_salario_real_adm,8,34,-15,12,5.499962372793023e-05
ln_salario_real_adm,8,35,-15,13,4.698099312544863e-05
ln_salario_real_adm,8,36,-15,14,6.905345120744378e-05
ln_salario_real_adm,8,37,-15,15,8.721971379343679e-05
