path,component,role,source_id,bytes,schema,encoding,sha256
interim/movimentacoes/competenciamov=202004/part.parquet,caged,signed_fact_partition,novo_caged,828102,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,358317f832369a912ce0c3dc82258614d4434b8e7874281961b1120c1f1c7717
interim/movimentacoes/competenciamov=202005/part.parquet,caged,signed_fact_partition,novo_caged,1038703,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,d005e82c998188c863b7c6870fbc352a730b70a369044a94985a7dbfd0c56a32
interim/movimentacoes/competenciamov=202006/part.parquet,caged,signed_fact_partition,novo_caged,1240376,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,05818c17a985d493a2e0443d6f03cdb456363c685738a88e528536595aec4955
interim/movimentacoes/competenciamov=202007/part.parquet,caged,signed_fact_partition,novo_caged,1469155,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,67f85078dd6cf2bde4d102f34e86368a2641f57335c2c0acefbd3801671891dd
interim/movimentacoes/competenciamov=202008/part.parquet,caged,signed_fact_partition,novo_caged,1766637,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,62907f99551799c7c1619459fa0f9d44061699436323a5afe3efd0aa9a735d0e
interim/movimentacoes/competenciamov=202009/part.parquet,caged,signed_fact_partition,novo_caged,2034654,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,bc13de7a6fe9ec8a47e7f3251f7bd367b20f21717409a00c499b741a3ecdf366
interim/movimentacoes/competenciamov=202010/part.parquet,caged,signed_fact_partition,novo_caged,2521014,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,5fd25634c68d12e6c040f26ad1c67d8062da3f5cb1acce8dd3885d928206833d
interim/movimentacoes/competenciamov=202011/part.parquet,caged,signed_fact_partition,novo_caged,2962718,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,711f93f55d1455f2a658f853412b4ddb4ae5b06c629facab7b3a14eeef5b9c8b
interim/movimentacoes/competenciamov=202012/part.parquet,caged,signed_fact_partition,novo_caged,3985550,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,e410f3c176a2980c935928f742b35aa70ad28a4d363e37195abf601f7e2583e3
interim/movimentacoes/competenciamov=202101/part.parquet,caged,signed_fact_partition,novo_caged,43450511,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,27aea7367df6c7a85b9b476141e1b5a94ad6068573bbd359a3e76bf74eb03c26
interim/movimentacoes/competenciamov=202102/part.parquet,caged,signed_fact_partition,novo_caged,45876157,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,8e90c0ad4662f82aadd824f13c89a3436d703ab5bfec0bb668e589f018f26fbc
interim/movimentacoes/competenciamov=202103/part.parquet,caged,signed_fact_partition,novo_caged,46397784,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,2eb7e232e2c854f0bd3d2489960c9d5cc31dd230154ece6386caff88ee309cca
interim/movimentacoes/competenciamov=202104/part.parquet,caged,signed_fact_partition,novo_caged,40364937,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,ad3043f85fac98c0cece2d635211bac1ac055d7ac6461edc6de0d32f3ac88f39
interim/movimentacoes/competenciamov=202105/part.parquet,caged,signed_fact_partition,novo_caged,41636174,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,cd3e691539bc1428b40f44cb429cbc337f8d64283b3800d42f95ea0bec20b17d
interim/movimentacoes/competenciamov=202106/part.parquet,caged,signed_fact_partition,novo_caged,42071734,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,e3453782e726e34477d87a3b3aeea2d30d082349a3d02393edc0d9de8f5db27a
interim/movimentacoes/competenciamov=202107/part.parquet,caged,signed_fact_partition,novo_caged,44239557,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,7b14d6665336cd76a67ae07027a38a5551f7eb58a10a1e0320c0b24cd75be06d
interim/movimentacoes/competenciamov=202108/part.parquet,caged,signed_fact_partition,novo_caged,47398995,"[{""name"":""regiao"",""type"":""string""},{""name"":""uf"",""type"":""string""},{""name"":""municipio"",""type"":""string""},{""name"":""secao"",""type"":""string""},{""name"":""subclasse"",""type"":""string""},{""name"":""saldomovimentacao"",""type"":""int64""},{""name"":""cbo2002ocupacao"",""type"":""string""},{""name"":""categoria"",""type"":""string""},{""name"":""graudeinstrucao"",""type"":""string""},{""name"":""idade"",""type"":""int64""},{""name"":""horascontratuais"",""type"":""double""},{""name"":""racacor"",""type"":""string""},{""name"":""sexo"",""type"":""string""},{""name"":""tipoempregador"",""type"":""string""},{""name"":""tipoestabelecimento"",""type"":""string""},{""name"":""tipomovimentacao"",""type"":""string""},{""name"":""tipodedeficiencia"",""type"":""string""},{""name"":""indtrabintermitente"",""type"":""string""},{""name"":""indtrabparcial"",""type"":""string""},{""name"":""salario"",""type"":""double""},{""name"":""tamestabjan"",""type"":""string""},{""name"":""indicadoraprendiz"",""type"":""string""},{""name"":""origemdainformacao"",""type"":""string""},{""name"":""competenciadec"",""type"":""string""},{""name"":""competenciaexc"",""type"":""string""},{""name"":""indicadordeexclusao"",""type"":""string""},{""name"":""indicadordeforadoprazo"",""type"":""string""},{""name"":""unidadesalariocodigo"",""type"":""string""},{""name"":""valorsalariofixo"",""type"":""double""},{""name"":""origem"",""type"":""string""},{""name"":""competencia_arquivo"",""type"":""string""},{""name"":""peso"",""type"":""int8""}]",binary,1adf0a790aa006c133de7b11d0870869b95f9a79fef6f57add68847c851ebbdc
