model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,p_value,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,step_id,step_label,causal_role,sample,start_period,end_period
03_contemporary_controls__admissoes,admissoes,post_treat,ppml,-0.021482641998784528,0.03594521476566404,-0.09218564774732488,0.04922036374975583,0.5504716230070474,340,"{""cbo_4d"": 341}",341,22012,22049,22012,37,37,0,0,True,admissoes ~ post_treat + idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm,-2.1253533595946337,03_contemporary_controls,Contemporary composition,descriptive_post_treatment,v_a,202101,202605
03_contemporary_controls__desligamentos,desligamentos,post_treat,ppml,-0.03827033961146368,0.0338906500419564,-0.10493208695000253,0.02839140772707518,0.25959689247464857,340,"{""cbo_4d"": 341}",341,22012,22049,22012,37,37,0,0,True,desligamentos ~ post_treat + idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm,-3.754728337514368,03_contemporary_controls,Contemporary composition,descriptive_post_treatment,v_a,202101,202605
03_contemporary_controls__n_movimentacoes,n_movimentacoes,post_treat,ppml,-0.030004930078408643,0.0329819771343539,-0.09487934894419812,0.034869488787380845,0.3636055941376797,340,"{""cbo_4d"": 341}",341,22012,22049,22012,37,37,0,0,True,n_movimentacoes ~ post_treat + idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm,-2.955925081226989,03_contemporary_controls,Contemporary composition,descriptive_post_treatment,v_a,202101,202605
03_contemporary_controls__ln_salario_real_adm,ln_salario_real_adm,post_treat,ols,-0.0468782796440785,0.009867891448932525,-0.06628808399184116,-0.02746847529631584,2.996618670536577e-06,340,"{""cbo_4d"": 341}",341,22012,22049,22012,37,37,0,0,True,ln_salario_real_adm ~ post_treat + idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm,,03_contemporary_controls,Contemporary composition,descriptive_post_treatment,v_a,202101,202605
03_contemporary_controls__asinh_saldo,asinh_saldo,post_treat,ols,-0.5350785310109333,0.37799017012792724,-1.2785722434751348,0.2084151814532681,0.15781136362979353,340,"{""cbo_4d"": 341}",341,22012,22049,22012,37,37,0,0,True,asinh_saldo ~ post_treat + idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,idade_media_adm + pct_mulher_adm + pct_superior_adm + pct_negra_adm,,03_contemporary_controls,Contemporary composition,descriptive_post_treatment,v_a,202101,202605
04_include_minimal_as_control__admissoes,admissoes,post_treat,ppml,-0.08870426337818618,0.03866904773904713,-0.16470566379585938,-0.012702862960512984,0.022270084861703232,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,admissoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-8.488383307592839,04_include_minimal_as_control,Minimal Exposure included as control,robustness,expanded_minimal,202101,202605
04_include_minimal_as_control__desligamentos,desligamentos,post_treat,ppml,-0.07071586692596522,0.03687465342174435,-0.1431905065623323,0.0017587727104018541,0.055798922791383765,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,desligamentos ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-6.827341113888393,04_include_minimal_as_control,Minimal Exposure included as control,robustness,expanded_minimal,202101,202605
04_include_minimal_as_control__n_movimentacoes,n_movimentacoes,post_treat,ppml,-0.08006911693220431,0.036852605535210185,-0.15250042293739033,-0.00763781092701829,0.030343179573207424,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,n_movimentacoes ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-7.694745437841213,04_include_minimal_as_control,Minimal Exposure included as control,robustness,expanded_minimal,202101,202605
04_include_minimal_as_control__ln_salario_real_adm,ln_salario_real_adm,post_treat,ols,-0.045568913880719146,0.01056144370611421,-0.06632671783580771,-0.02481110992563059,1.9804665752021222e-05,435,"{""cbo_4d"": 436}",436,28004,28082,28004,78,78,0,0,True,ln_salario_real_adm ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,04_include_minimal_as_control,Minimal Exposure included as control,robustness,expanded_minimal,202101,202605
04_include_minimal_as_control__asinh_saldo,asinh_saldo,post_treat,ols,-0.5898203027434695,0.375040186009793,-1.3269364464354862,0.1472958409485472,0.11651865537128292,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,asinh_saldo ~ post_treat | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,,04_include_minimal_as_control,Minimal Exposure included as control,robustness,expanded_minimal,202101,202605
05_continuous_exposure__admissoes,admissoes,post_exposure_z,ppml,-0.011324271242817336,0.013683533542814923,-0.038218331808627534,0.015569789322992862,0.40835999358358643,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,admissoes ~ post_exposure_z | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-1.1260393035317822,05_continuous_exposure,Standardized continuous exposure,co_reported_exposure_measure,continuous,202101,202605
05_continuous_exposure__desligamentos,desligamentos,post_exposure_z,ppml,-0.005093070275234676,0.013783237953462004,-0.03218309312302642,0.021996952572557064,0.7119260244676509,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,desligamentos ~ post_exposure_z | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-0.5080122583314853,05_continuous_exposure,Standardized continuous exposure,co_reported_exposure_measure,continuous,202101,202605
05_continuous_exposure__n_movimentacoes,n_movimentacoes,post_exposure_z,ppml,-0.008363887710756187,0.013413274548344177,-0.034726772484654965,0.01799899706314259,0.5332479955234275,435,"{""cbo_4d"": 436}",436,28082,28082,28082,0,0,0,0,True,n_movimentacoes ~ post_exposure_z | cbo_4d + periodo,cbo_4d + periodo,cbo_4d,,-0.8329007713803498,05_continuous_exposure,Standardized continuous exposure,co_reported_exposure_measure,continuous,202101,202605
