model_id,outcome,estimator,event_window,reference_event_time,reference_period,is_causal_effect,status,converged,error,formula,n_obs,complete_case_input,minimum_clusters,coefficient_rows,pre_coefficient_mean
national_extended__admissoes,admissoes,ppml,-23_to_41,-1,2022-11,False,estimated,True,,"admissoes ~ i(event_time, treated_main, ref=-1) | cbo_4d + periodo",22049,22049,341,65,-0.08103560861138503
national_extended__desligamentos,desligamentos,ppml,-23_to_41,-1,2022-11,False,estimated,True,,"desligamentos ~ i(event_time, treated_main, ref=-1) | cbo_4d + periodo",22049,22049,341,65,0.0657974065988171
national_extended__ln_salario_real_adm,ln_salario_real_adm,ols,-23_to_41,-1,2022-11,False,estimated,True,,"ln_salario_real_adm ~ i(event_time, treated_main, ref=-1) | cbo_4d + periodo",22012,22012,341,65,0.037109344492444594
national_extended__asinh_saldo,asinh_saldo,ols,-23_to_41,-1,2022-11,False,estimated,True,,"asinh_saldo ~ i(event_time, treated_main, ref=-1) | cbo_4d + periodo",22049,22049,341,65,-2.8348270494226773
