model_id,outcome,term,estimator,coefficient,standard_error,ci_low,ci_high,p_value,cluster_df,cluster_counts,minimum_clusters,n_obs,input_cells,complete_case_cells,cells_dropped,cells_dropped_missing,cells_dropped_estimator,separation_dropped,converged,formula,fixed_effects,cluster_variables,controls,effect_percent,result_status,error,family_id,family_size,multiplicity_method,nominal_p_value,bh_adjusted_p_value,nominal_significant_005,bh_significant_005,is_principal,sample_window,estimand,pretrend_status,pretrend_n_obs,pretrend_minimum_clusters,sample_matches_pretrend,clusters_match_pretrend,significance_marker,star_source
rais_static__estoque_3112,estoque_3112,post_treat,ppml,-0.042924582022777366,0.015574067676445652,-0.073558562282559,-0.012290601762995727,0.006164792767146876,339,"{""cbo_4d"": 340}",340,2040,2041,2041,1,0,1,0,True,estoque_3112 ~ post_treat | cbo_4d + ano,cbo_4d + ano,cbo_4d,,-4.201636346926512,estimated,,D,3,Benjamini-Hochberg,0.006164792767146876,0.018494378301440628,True,True,True,2019-2024,post-2023 treated-control differential in expected active formal-employment stock at December 31,fail,2040,340,True,True,,bh_adjusted_p_value_and_pretrend_pass
rais_static__ln_taxa_rotatividade,ln_taxa_rotatividade,post_treat,ols,-0.017838973055256082,0.026196370614964257,-0.06936687937804965,0.03368893326753748,0.4963546071027143,339,"{""cbo_4d"": 340}",340,1359,1360,1360,1,0,1,0,True,ln_taxa_rotatividade ~ post_treat | cbo_4d + ano,cbo_4d + ano,cbo_4d,,,estimated,,D,3,Benjamini-Hochberg,0.4963546071027143,0.4963546071027143,False,False,True,2021-2024,post-2023 treated-control differential in log annual rotation rate,pass,1359,340,True,True,,bh_adjusted_p_value_and_pretrend_pass
rais_static__ln_tempo_emprego_medio,ln_tempo_emprego_medio,post_treat,ols,-0.026355560624062142,0.01853318244991142,-0.06281007957932393,0.010098958331199642,0.15592411079701352,339,"{""cbo_4d"": 340}",340,2040,2041,2041,1,0,1,0,True,ln_tempo_emprego_medio ~ post_treat | cbo_4d + ano,cbo_4d + ano,cbo_4d,,,estimated,,D,3,Benjamini-Hochberg,0.15592411079701352,0.23388616619552027,False,False,True,2019-2024,post-2023 treated-control differential in log average tenure among active links,fail,2040,340,True,True,,bh_adjusted_p_value_and_pretrend_pass
