dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,15,estimated,-0.03019526675236861,,,1,97.0256056300727,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,16,estimated,-0.03287404395778282,,,1,96.76604345919758,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,17,estimated,-0.053030021211506906,,,1,94.83515413927249,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,18,estimated,-0.10495593783925372,,,1,90.03641937040948,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,19,estimated,-0.04727226313859134,,,1,95.38276701197253,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,20,estimated,-0.019486789176355046,,,1,98.07018509822892,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,21,estimated,-0.09585669398414076,,,1,90.85942137562336,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,22,estimated,0.054883973864185975,,,1,105.64180354619768,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,23,estimated,-0.05219592324005262,,,1,94.91428894746615,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,24,estimated,-0.14960267984996456,,,1,86.10500209934877,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-12,estimated,-1.117919369514044,0.7353836103977811,0.30021910178003763,6,32.69593690371476,18.152737521805026,58.89052759825273,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-11,estimated,-0.2893631376039323,0.43006264713552295,0.17557234048544082,6,74.8740260284821,53.073898887929325,105.62856491006399,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-10,estimated,-0.2559236854777404,0.7402592796566277,0.302209585419829,6,77.42010493210803,42.816164781192136,139.99088144231797,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-9,estimated,-0.3674605150769846,0.9570990888584817,0.3907340668309961,6,69.24906692095962,32.19692335237136,148.94073004867877,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-8,estimated,-0.30922251187074173,0.7356790496150865,0.30033971433543855,6,73.40174242635217,40.7429098859484,132.23934682885096,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-7,estimated,0.49083407037950066,0.7786853035853686,0.31789694399806095,6,163.36782545017968,87.61272466545543,304.62522988790835,thin,1,6
