analysis_family,model_id,outcome,estimator,joint_lead_count,joint_lead_statistic,joint_lead_p_value,lead_covariance_positive_semidefinite,lead_covariance_min_eigenvalue,lead_covariance_dimension,lead_covariance_rank,lead_covariance_full_rank,lead_covariance_condition_number,lead_covariance_rank_tolerance,lead_covariance_psd_tolerance,linear_pretrend_coefficient,linear_pretrend_standard_error,linear_pretrend_p_value,dynamic_pre_p_lt_005,dynamic_min_p_value,pretrend_status,n_obs,minimum_clusters,sample_id,status,reference_event_time,independent_engine_status,independent_engine_pretrend_status
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::admissoes,admissoes,ppml,22,118.230896052837,3.6517550982453e-15,TRUE,0.000557117008140685,22,22,TRUE,1705.88124131519,4.64256632579792e-15,-1e-08,0.0111679234235791,0.00241107991977494,5.16657651087995e-06,4,0.000347611959573911,fail,30975,341,family_A:race_color:race_indigenous,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::asinh_saldo,asinh_saldo,ols,22,63.5881764340861,6.48101788603906e-06,TRUE,0.0576839852641273,22,22,TRUE,140.536455436407,3.96010917698721e-14,-1e-08,-0.0162265528709878,0.0206011575692897,0.431448757186286,21,3.52214919996024e-06,fail,31870,341,family_A:race_color:race_indigenous,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::desligamentos,desligamentos,ppml,22,89.1934357908614,4.69949311764027e-10,TRUE,0.000470763145047106,22,22,TRUE,1155.17529116338,2.65652099635207e-15,-1e-08,0.00890796370540384,0.00270967236888007,0.00111650606347472,3,0.00316277679650588,fail,31120,341,family_A:race_color:race_indigenous,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::ln_salario_real_adm,ln_salario_real_adm,ols,22,11.5020086674721,0.966828562304074,TRUE,0.00113865245332042,22,22,TRUE,107.724004303312,5.99192792980981e-16,-1e-08,0.000833413596331923,0.00152654839946066,0.585460812128227,0,0.0739683058480369,pass,24135,341,family_A:race_color:race_indigenous,estimated,-1,estimated,pass
ddd_pretrend,ddd_pretrend::A::race_color::race_indigenous::n_movimentacoes,n_movimentacoes,ppml,22,139.421993289047,4.61555580715048e-19,TRUE,0.000344867361021148,22,22,TRUE,1715.0270858244,2.88925573104163e-15,-1e-08,0.0122988594313647,0.00189919689553393,3.30214749596126e-10,4,0.000491219991641249,fail,31355,341,family_A:race_color:race_indigenous,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::admissoes,admissoes,ppml,22,210.922843065694,8.17823895369932e-33,TRUE,1.77369686469697e-05,22,22,TRUE,505.505801244614,4.37994289827637e-17,-1e-08,-0.00283414043944633,0.000571739066309756,1.13148311469247e-06,7,0.000433324673796163,fail,31870,341,family_A:race_color:race_pardo,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::asinh_saldo,asinh_saldo,ols,22,28.0332530383463,0.174581792559946,TRUE,0.0663663667827735,22,22,TRUE,112.043833630846,3.63244384542141e-14,-1e-08,0.0117942728488467,0.0145517137191095,0.418215509605575,2,0.0186871116403313,fail,31870,341,family_A:race_color:race_pardo,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::desligamentos,desligamentos,ppml,22,86.2208844444745,1.49410779366665e-09,TRUE,1.26372107746295e-05,22,22,TRUE,875.750692848509,5.40623132958982e-17,-1e-08,-0.00135065328277474,0.000604072622677116,0.0260059881179062,18,0.00013101852727812,fail,31870,341,family_A:race_color:race_pardo,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::ln_salario_real_adm,ln_salario_real_adm,ols,22,27.7747364719978,0.183267245311779,TRUE,7.52935602368616e-05,22,22,TRUE,155.449025000308,5.71753381545661e-17,-1e-08,-0.000223693644105512,0.000470010533564425,0.634427588094531,0,0.0964605618445185,pass,31679,341,family_A:race_color:race_pardo,estimated,-1,estimated,pass
ddd_pretrend,ddd_pretrend::A::race_color::race_pardo::n_movimentacoes,n_movimentacoes,ppml,22,124.38873694666,2.76490527937356e-16,TRUE,7.67996271928069e-06,22,22,TRUE,914.28637526331,3.4300801330135e-17,-1e-08,-0.00326894068658349,0.000567009331487481,1.83127745705696e-08,5,0.00098946344647099,fail,31870,341,family_A:race_color:race_pardo,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_unknown::admissoes,admissoes,ppml,22,64.8842412433928,4.11433066478129e-06,TRUE,1.98388880279291e-05,22,22,TRUE,540.471592866583,5.23785057747632e-17,-1e-08,0.000386864051372547,0.000561711503209942,0.491466809738262,4,0.0136193715721828,fail,31866,341,family_A:race_color:race_unknown,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_unknown::asinh_saldo,asinh_saldo,ols,22,47.2294819174422,0.00136980513270555,TRUE,0.0586025739684056,22,22,TRUE,157.382873279064,4.50543852002657e-14,-1e-08,0.0023702921555112,0.0168913783433611,0.888485862479877,14,3.85284815780979e-05,fail,31870,341,family_A:race_color:race_unknown,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_unknown::desligamentos,desligamentos,ppml,22,54.4619673800182,0.000141566317523291,TRUE,1.48570147772506e-05,22,22,TRUE,1179.33677141365,8.55918279552986e-17,-1e-08,-0.000700716111137848,0.000575843484250351,0.224504644722381,15,0.000945633207484211,fail,31861,341,family_A:race_color:race_unknown,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_unknown::ln_salario_real_adm,ln_salario_real_adm,ols,22,27.2930061463464,0.200308547931329,TRUE,7.26960108405482e-05,22,22,TRUE,144.326234332393,5.12529380943303e-17,-1e-08,0.000761863504011129,0.000735375201337029,0.300929031629184,9,0.00297034293276492,fail,30327,341,family_A:race_color:race_unknown,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_unknown::n_movimentacoes,n_movimentacoes,ppml,22,90.9649700664922,2.34693941618041e-10,TRUE,8.61503852577389e-06,22,22,TRUE,854.241139749211,3.59501422505052e-17,-1e-08,-0.000376647128743923,0.000460221700933619,0.41369993647839,3,0.0272698066251707,fail,31870,341,family_A:race_color:race_unknown,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_white::admissoes,admissoes,ppml,22,107.388954405166,3.2186138253169e-13,TRUE,1.60088166547488e-05,22,22,TRUE,724.855624558471,5.6685717782799e-17,-1e-08,0.00112797228230963,0.000586463797115793,0.0552715374173409,4,0.00124362702624496,fail,31870,341,family_A:race_color:race_white,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_white::asinh_saldo,asinh_saldo,ols,22,39.1270461828974,0.013646322394374,TRUE,0.0698333465041003,22,22,TRUE,115.604546391511,3.94367098096307e-14,-1e-08,-0.00660256348815997,0.0166126527973221,0.691291052093228,1,0.0364479171904922,fail,31870,341,family_A:race_color:race_white,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_white::desligamentos,desligamentos,ppml,22,83.8071076574949,3.7908399253914e-09,TRUE,8.85947821039999e-06,22,22,TRUE,1630.43421500924,7.05625604235992e-17,-1e-08,3.32693416890334e-05,0.00064373979127129,0.958812947234118,0,0.123888429747096,fail,31870,341,family_A:race_color:race_white,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_white::ln_salario_real_adm,ln_salario_real_adm,ols,22,29.7360773048492,0.125021467317722,TRUE,6.3193183448487e-05,22,22,TRUE,188.441481022018,5.81714178492813e-17,-1e-08,-0.00106059994598754,0.000567491171565602,0.0624924950072674,2,0.0178048408508315,fail,31687,341,family_A:race_color:race_white,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_white::n_movimentacoes,n_movimentacoes,ppml,22,119.914743486027,1.80755179579801e-15,TRUE,7.46560184690849e-06,22,22,TRUE,1376.28758336121,5.01922798285675e-17,-1e-08,0.0014468909200229,0.00080263982978383,0.0723262090421,2,0.0156966501604536,fail,31870,341,family_A:race_color:race_white,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_yellow::admissoes,admissoes,ppml,22,49.4511545292442,0.000695316617389758,TRUE,0.000281564672441528,22,22,TRUE,311.954942515891,4.29074732751124e-16,-1e-08,0.000419592152399204,0.00151412199035318,0.781857046502005,2,0.0177278238389423,fail,31767,341,family_A:race_color:race_yellow,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_yellow::asinh_saldo,asinh_saldo,ols,22,59.5411673384308,2.6123018990669e-05,TRUE,0.0600185613990581,22,22,TRUE,132.211270449657,3.87629629658691e-14,-1e-08,0.00227368616699487,0.0190001968185284,0.904818052513025,21,5.87959941607658e-07,fail,31870,341,family_A:race_color:race_yellow,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_yellow::desligamentos,desligamentos,ppml,22,93.8889756837151,7.40305424073012e-11,TRUE,0.000227492116986655,22,22,TRUE,2544.32091128996,2.82749044374885e-15,-1e-08,-0.00405952620086968,0.00142687661139587,0.00470963488220863,0,0.0908304245993343,fail,31767,341,family_A:race_color:race_yellow,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::race_color::race_yellow::ln_salario_real_adm,ln_salario_real_adm,ols,22,29.1302893756911,0.141178412660118,TRUE,0.000656532812345346,22,22,TRUE,41.4516523838994,1.32941688358021e-16,-1e-08,0.00165215666174918,0.00116178634721741,0.155918844336671,1,0.0385731525315054,warning,27207,341,family_A:race_color:race_yellow,estimated,-1,estimated,warning
ddd_pretrend,ddd_pretrend::A::race_color::race_yellow::n_movimentacoes,n_movimentacoes,ppml,22,52.4790141296737,0.000268356859711463,TRUE,0.000145111361477396,22,22,TRUE,1076.98312543548,7.63437030846848e-16,-1e-08,-0.000988402161830728,0.0012806763619347,0.440780003031787,0,0.166672901719477,fail,31814,341,family_A:race_color:race_yellow,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::men::admissoes,admissoes,ppml,22,101.622791554958,3.35322910257259e-12,TRUE,1.96275455414731e-05,22,22,TRUE,6382.57169597237,6.11962206677425e-16,-1e-08,-0.00145928041106625,0.00148327977359066,0.325903552486327,0,0.0802534496500337,fail,31861,341,family_A:sex:men,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::men::asinh_saldo,asinh_saldo,ols,22,84.1757084151405,3.290041942582e-09,TRUE,0.0628765570168578,22,22,TRUE,128.340863453188,3.94199996216829e-14,-1e-08,0.0148648707505397,0.0165065214711009,0.368467530993028,16,0.000177597462597061,fail,31870,341,family_A:sex:men,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::men::desligamentos,desligamentos,ppml,22,92.0318274539574,1.54223154326145e-10,TRUE,1.19009310272954e-05,22,22,TRUE,2906.30121011252,1.68960220351195e-16,-1e-08,-0.00152144905117158,0.000624200296908668,0.0153038426654222,5,0.00201292164364541,fail,31870,341,family_A:sex:men,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::men::ln_salario_real_adm,ln_salario_real_adm,ols,22,21.8435196527516,0.469261364297607,TRUE,0.000100959360173929,22,22,TRUE,73.815398475758,3.6404616837541e-17,-1e-08,-0.000657927113305936,0.000655887634715825,0.316521396337722,3,0.0132393976146973,fail,31285,341,family_A:sex:men,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::men::n_movimentacoes,n_movimentacoes,ppml,22,189.969849182383,1.03058123800003e-28,TRUE,6.38646120403031e-06,22,22,TRUE,10168.7897172413,3.17243294404153e-16,-1e-08,0.00292641359031708,0.00107222795456328,0.00667742656705377,2,0.0138815274429068,fail,31870,341,family_A:sex:men,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::women::admissoes,admissoes,ppml,22,101.622791554956,3.35322910257507e-12,TRUE,1.96275455414773e-05,22,22,TRUE,6382.57169597191,6.11962206677435e-16,-1e-08,0.00145928041106578,0.00148327977359063,0.325903552486469,0,0.0802534496500342,fail,31861,341,family_A:sex:women,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::women::asinh_saldo,asinh_saldo,ols,22,84.1757084151383,3.29004194258474e-09,TRUE,0.0628765570168585,22,22,TRUE,128.340863453192,3.94199996216849e-14,-1e-08,-0.0148648707505379,0.0165065214711009,0.368467530993084,16,0.000177597462597183,fail,31870,341,family_A:sex:women,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::women::desligamentos,desligamentos,ppml,22,92.0318274539598,1.54223154325995e-10,TRUE,1.1900931027297e-05,22,22,TRUE,2906.30121011211,1.68960220351193e-16,-1e-08,0.00152144905117161,0.00062420029690868,0.0153038426654224,5,0.00201292164364559,fail,31870,341,family_A:sex:women,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::women::ln_salario_real_adm,ln_salario_real_adm,ols,22,21.8435196527516,0.469261364297602,TRUE,0.00010095936017393,22,22,TRUE,73.8153984757544,3.64046168375394e-17,-1e-08,0.00065792711330595,0.000655887634715823,0.31652139633771,3,0.0132393976146983,fail,31285,341,family_A:sex:women,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::A::sex::women::n_movimentacoes,n_movimentacoes,ppml,22,189.969849182377,1.03058123800279e-28,TRUE,6.38646120402787e-06,22,22,TRUE,10168.7897172457,3.17243294404156e-16,-1e-08,-0.00292641359031728,0.00107222795456327,0.00667742656705007,2,0.0138815274429075,fail,31870,341,family_A:sex:women,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_18_24::admissoes,admissoes,ppml,22,102.904792992524,1.99652194827484e-12,TRUE,8.51277896814496e-06,22,22,TRUE,3264.79257899373,1.35765635898002e-16,-1e-08,0.00212283779924011,0.00081186355374635,0.00932621589235428,3,0.0164879264586992,fail,31870,341,family_B:age_pnad:age_18_24,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_18_24::asinh_saldo,asinh_saldo,ols,22,70.8299536986669,4.89346994413453e-07,TRUE,0.0621226384915288,22,22,TRUE,132.373415047277,4.01710859676916e-14,-1e-08,0.0342392170372003,0.0214467779316416,0.111312063791167,3,0.00204456358574273,fail,31870,341,family_B:age_pnad:age_18_24,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_18_24::desligamentos,desligamentos,ppml,22,116.120962817414,8.79022485461749e-15,TRUE,8.82414377371645e-06,22,22,TRUE,1581.8754824807,6.81879724172755e-17,-1e-08,0.00305231139969724,0.00072348693038522,3.15280619041227e-05,1,0.0203952976871616,fail,31861,341,family_B:age_pnad:age_18_24,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_18_24::ln_salario_real_adm,ln_salario_real_adm,ols,22,31.790554658611,0.0810375959280085,TRUE,6.44582084281202e-05,22,22,TRUE,104.673184770055,3.29591934048144e-17,-1e-08,0.000797398890412733,0.000515179907767174,0.122599121603749,2,0.00541308617196741,fail,31516,341,family_B:age_pnad:age_18_24,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_18_24::n_movimentacoes,n_movimentacoes,ppml,22,161.381143947881,3.3236438572046e-23,TRUE,5.91196352385401e-06,22,22,TRUE,3145.37192793459,9.08378106849499e-17,-1e-08,0.00374351684328004,0.000819040420713796,6.8159463300028e-06,2,0.00824796490915691,fail,31870,341,family_B:age_pnad:age_18_24,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_25_34::admissoes,admissoes,ppml,22,57.0473471028366,6.04256297421639e-05,TRUE,5.42199542894244e-06,22,22,TRUE,1836.3989032169,4.86394973402531e-17,-1e-08,-0.000111031532314858,0.000340338959580596,0.744444937106644,0,0.16022570147809,fail,31870,341,family_B:age_pnad:age_25_34,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_25_34::asinh_saldo,asinh_saldo,ols,22,35.3053801427778,0.0359902628674907,TRUE,0.0466251970672205,22,22,TRUE,91.7185781881481,2.08901183508135e-14,-1e-08,-0.0392472217704916,0.0150765032604434,0.00964032007811385,1,0.0113891065213756,fail,31870,341,family_B:age_pnad:age_25_34,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_25_34::desligamentos,desligamentos,ppml,22,56.3752841704512,7.55312617604029e-05,TRUE,6.49387577812369e-06,22,22,TRUE,513.129987152052,1.62777464132411e-17,-1e-08,0.000731551735994422,0.000426047447075707,0.0868777090370121,0,0.0662560693825441,fail,31870,341,family_B:age_pnad:age_25_34,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_25_34::ln_salario_real_adm,ln_salario_real_adm,ols,22,28.8976263178947,0.147806913377049,TRUE,3.70974403746064e-05,22,22,TRUE,224.380599371214,4.06623201644477e-17,-1e-08,-0.000798497919413359,0.000460347169789572,0.0837257749633715,1,0.0218177921554524,warning,31716,341,family_B:age_pnad:age_25_34,estimated,-1,estimated,warning
ddd_pretrend,ddd_pretrend::B::age_pnad::age_25_34::n_movimentacoes,n_movimentacoes,ppml,22,72.593538542277,2.56870272334596e-07,TRUE,2.69207443736591e-06,22,22,TRUE,2153.98261529004,2.83264509220703e-17,-1e-08,-0.000188754259859405,0.000339162157465825,0.578214003158571,0,0.126189341858592,fail,31870,341,family_B:age_pnad:age_25_34,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_35_44::admissoes,admissoes,ppml,22,89.103047790771,4.86848775563896e-10,TRUE,7.78437985955667e-06,22,22,TRUE,1141.8246078357,4.34196506678751e-17,-1e-08,0.000454668517805509,0.00055205634703356,0.410749435143534,0,0.0572217794088884,fail,31870,341,family_B:age_pnad:age_35_44,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_35_44::asinh_saldo,asinh_saldo,ols,22,30.429762170369,0.108387558958812,TRUE,0.0579468821614215,22,22,TRUE,87.4978372784146,2.47679634702477e-14,-1e-08,-0.0284217728199154,0.017693776007387,0.109133075042182,0,0.105419870624731,pass,31870,341,family_B:age_pnad:age_35_44,estimated,-1,estimated,pass
ddd_pretrend,ddd_pretrend::B::age_pnad::age_35_44::desligamentos,desligamentos,ppml,22,81.8054638676058,8.15640025741433e-09,TRUE,7.76757168756813e-06,22,22,TRUE,573.633286762162,2.17661952685265e-17,-1e-08,-0.000290284220318696,0.000467883046949278,0.535396626457449,0,0.0676391577020376,fail,31870,341,family_B:age_pnad:age_35_44,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_35_44::ln_salario_real_adm,ln_salario_real_adm,ols,22,28.0475044376996,0.174112209492457,TRUE,4.92783277168536e-05,22,22,TRUE,194.324819441543,4.6778591442885e-17,-1e-08,-0.000995737440577144,0.000416587779246667,0.0173820738499792,3,0.00892232644615543,fail,31664,341,family_B:age_pnad:age_35_44,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_35_44::n_movimentacoes,n_movimentacoes,ppml,22,107.592886217969,2.96105465492135e-13,TRUE,4.28118864218844e-06,22,22,TRUE,1396.39999643149,2.92036483224485e-17,-1e-08,0.00028081356966622,0.00053045528023225,0.596885827523763,0,0.0827708558599292,fail,31870,341,family_B:age_pnad:age_35_44,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_45_54::admissoes,admissoes,ppml,22,74.7180112048315,1.17328043595968e-07,TRUE,1.18805355033816e-05,22,22,TRUE,1725.54186718844,1.00143882330148e-16,-1e-08,0.000898747866674923,0.000801103480863812,0.262702013715216,1,0.0220453929712392,fail,31870,341,family_B:age_pnad:age_45_54,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_45_54::asinh_saldo,asinh_saldo,ols,22,43.0258739093054,0.00468463059828941,TRUE,0.0585613535783813,22,22,TRUE,111.896354080346,3.20103150696038e-14,-1e-08,-0.0131306421490922,0.0213662452506334,0.539262473775422,11,0.00121920232852259,fail,31870,341,family_B:age_pnad:age_45_54,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_45_54::desligamentos,desligamentos,ppml,22,63.8555841905705,5.90280810023391e-06,TRUE,1.55507207285329e-05,22,22,TRUE,560.66300250553,4.25907538226813e-17,-1e-08,-0.0011891096600815,0.000567855422026126,0.0369968887968826,5,0.0028687223774757,fail,31870,341,family_B:age_pnad:age_45_54,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_45_54::ln_salario_real_adm,ln_salario_real_adm,ols,22,34.2735478781471,0.046065793763278,TRUE,0.000129870407718861,22,22,TRUE,112.56536116287,7.14130989195238e-17,-1e-08,0.00100891335912249,0.000649236657001307,0.121114872469788,2,0.0167834325354846,fail,31377,341,family_B:age_pnad:age_45_54,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_45_54::n_movimentacoes,n_movimentacoes,ppml,22,115.691446818756,1.05073794991219e-14,TRUE,8.824376440682e-06,22,22,TRUE,1316.04311888217,5.6730557507229e-17,-1e-08,-0.00040767974475646,0.000685210224817589,0.552259067736842,1,0.0341072126244206,fail,31870,341,family_B:age_pnad:age_45_54,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_55_65::admissoes,admissoes,ppml,22,66.2039637787168,2.58067253208598e-06,TRUE,3.96550019817641e-05,22,22,TRUE,1069.79294374325,2.07233809821963e-16,-1e-08,-0.00177062389269211,0.00145819649261541,0.22549267198451,4,0.000436413561779067,fail,31861,341,family_B:age_pnad:age_55_65,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_55_65::asinh_saldo,asinh_saldo,ols,22,48.5612712728793,0.000914285317927759,TRUE,0.0568751093962198,22,22,TRUE,135.217482826072,3.75679933420504e-14,-1e-08,0.0288798719358578,0.0203397352255571,0.156560456358728,14,0.000368026051589741,fail,31870,341,family_B:age_pnad:age_55_65,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_55_65::desligamentos,desligamentos,ppml,22,139.680260927529,4.13094947504994e-19,TRUE,4.88633949537644e-05,22,22,TRUE,724.378562383891,1.72906823831132e-16,-1e-08,-0.00608622645635396,0.000914557469114766,1.13711081244794e-10,5,0.0027494992127791,fail,31870,341,family_B:age_pnad:age_55_65,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::age_pnad::age_55_65::ln_salario_real_adm,ln_salario_real_adm,ols,22,25.9946567854938,0.251911509426087,TRUE,0.00027333963321344,22,22,TRUE,132.782331307281,1.77298802796748e-16,-1e-08,0.00107145589436258,0.00129596823304858,0.40895240983953,1,0.0364481350818795,warning,30416,341,family_B:age_pnad:age_55_65,estimated,-1,estimated,warning
ddd_pretrend,ddd_pretrend::B::age_pnad::age_55_65::n_movimentacoes,n_movimentacoes,ppml,22,135.970965352546,2.02551246003482e-18,TRUE,2.74933702997894e-05,22,22,TRUE,723.347254493297,9.71488636888654e-17,-1e-08,-0.00374204501163113,0.000934919912688199,7.69675476990562e-05,4,0.000767408261876738,fail,31870,341,family_B:age_pnad:age_55_65,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::race_aggregate::race_negra::admissoes,admissoes,ppml,22,220.641306069254,9.90828876688189e-35,TRUE,1.66154401664214e-05,22,22,TRUE,618.32704089092,5.01872034878123e-17,-1e-08,-0.00238931335265824,0.000647567528853725,0.000261379993915257,6,2.61527716194999e-05,fail,31870,341,family_B:race_aggregate:race_negra,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::race_aggregate::race_negra::asinh_saldo,asinh_saldo,ols,22,32.3998730767614,0.0708296075424667,TRUE,0.0701158488557772,22,22,TRUE,96.1615718195355,3.29367433725724e-14,-1e-08,0.0208254533474186,0.0134963178311327,0.123749560264563,5,0.00830323253383375,fail,31870,341,family_B:race_aggregate:race_negra,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::race_aggregate::race_negra::desligamentos,desligamentos,ppml,22,119.757030066536,1.93077434968879e-15,TRUE,1.29916716750176e-05,22,22,TRUE,837.579299351502,5.31561940458342e-17,-1e-08,0.000961061341147141,0.000621277930003747,0.122815091210758,12,0.000109561061110534,fail,31870,341,family_B:race_aggregate:race_negra,estimated,-1,estimated,fail
ddd_pretrend,ddd_pretrend::B::race_aggregate::race_negra::ln_salario_real_adm,ln_salario_real_adm,ols,22,22.4352963105448,0.434178178621447,TRUE,6.09376851209989e-05,22,22,TRUE,159.862455725695,4.75877683421286e-17,-1e-08,0.000326757378832291,0.000476212545750544,0.493080678107442,0,0.157208770014402,pass,31691,341,family_B:race_aggregate:race_negra,estimated,-1,estimated,pass
ddd_pretrend,ddd_pretrend::B::race_aggregate::race_negra::n_movimentacoes,n_movimentacoes,ppml,22,186.699474050796,4.4534086329928e-28,TRUE,7.64399663128534e-06,22,22,TRUE,1014.71071369415,3.78900901984017e-17,-1e-08,-0.00253658103053822,0.000640530900745504,9.12710599921265e-05,1,0.00691951851895656,fail,31870,341,family_B:race_aggregate:race_negra,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,22,256.764642744551,6.37484412189525e-42,TRUE,1.12466059925026e-05,22,22,TRUE,9043.20394527132,4.96828741927315e-16,-1e-08,-0.00482808504294175,0.000812478903597892,6.97234137649736e-09,9,0.00276583146716617,fail,15926,340,family_A_target:age_canaries:age_22_25,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,22,59.769856099449,2.41698955404172e-05,TRUE,0.0168681040229993,22,22,TRUE,194.506128206458,1.60273774877022e-14,-1e-08,0.0256297097614341,0.0116339169375481,0.0282639396589179,20,2.08816360028991e-07,fail,15935,341,family_A_target:age_canaries:age_22_25,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,22,115.21097994392,1.28266612336684e-14,TRUE,8.43587609362294e-06,22,22,TRUE,2885.26281536892,1.18899075335528e-16,-1e-08,0.00280002015424526,0.00081179270992363,0.000633226532664552,12,3.21198218472528e-05,fail,15926,340,family_A_target:age_canaries:age_22_25,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,22,19.9653050703424,0.585210081242474,TRUE,6.17161716124558e-05,22,22,TRUE,99.4637510339965,2.99865648793407e-17,-1e-08,-0.000448348690649342,0.000508170883476893,0.378252762483059,0,0.145555032446905,pass,15554,339,family_A_target:age_canaries:age_22_25,estimated,-1,estimated,pass
group_pretrend,group_pretrend::A::age_canaries::age_22_25::n_movimentacoes,n_movimentacoes,ppml,22,277.873551653592,3.64013561171868e-46,TRUE,4.69629462437917e-06,22,22,TRUE,8032.25779006697,1.84270527677693e-16,-1e-08,-0.0021735918114918,0.000837720242986855,0.00987986375501915,1,0.00621783916137408,fail,15926,340,family_A_target:age_canaries:age_22_25,estimated,-1,estimated,fail
group_pretrend,group_pretrend::A::age_canaries::age_26_30::admissoes,admissoes,ppml,22,195.017406710292,1.07057775711287e-29,TRUE,1.44825839250707e-05,22,22,TRUE,5475.72210039267,3.87391742490027e-16,-1e-08,-0.00490857582667972,0.000939475817314192,3.04703517473558e-07,9,0.000419401297774883,fail,15935,341,family_A_target:age_canaries:age_26_30,estimated,-1,estimated,fail
