outcome,row_position,column_position,row_event_time,column_event_time,covariance_python,covariance_r,_merge,covariance_absolute_difference,comparison_pass
asinh_saldo,27,2,5,-21,0.3763149313292116,0.376314931331334,both,2.1223578450246805e-12,True
asinh_saldo,27,3,5,-20,0.3610450285033162,0.361045028505345,both,2.02876604404878e-12,True
asinh_saldo,27,4,5,-19,0.3699728583624412,0.369972858364546,both,2.104816321235603e-12,True
asinh_saldo,27,5,5,-18,0.3811260690230796,0.381126069025115,both,2.0353718710452995e-12,True
asinh_saldo,27,6,5,-17,0.3391915706182977,0.33919157062025,both,1.9523271888033378e-12,True
asinh_saldo,27,7,5,-16,0.3576484447429764,0.357648444744962,both,1.9855783683908612e-12,True
asinh_saldo,27,8,5,-15,0.3703269577016134,0.370326957703572,both,1.95859994889247e-12,True
asinh_saldo,27,9,5,-14,0.3193118936216539,0.319311893623491,both,1.8370860388472465e-12,True
asinh_saldo,27,10,5,-13,0.3330059331989611,0.333005933200859,both,1.897870749445474e-12,True
asinh_saldo,27,11,5,-12,0.3532841165836931,0.35328411658537,both,1.6769363675450677e-12,True
asinh_saldo,27,12,5,-11,0.3874366973207565,0.387436697322848,both,2.0915491560913324e-12,True
asinh_saldo,27,13,5,-10,0.4711691857005775,0.471169185702731,both,2.153499600865416e-12,True
asinh_saldo,27,14,5,-9,0.4455059284081918,0.445505928410341,both,2.149169731069378e-12,True
asinh_saldo,27,15,5,-8,0.4077838551364328,0.407783855138392,both,1.9592105715560137e-12,True
asinh_saldo,27,16,5,-7,0.3659189290830349,0.365918929084979,both,1.9441115384211116e-12,True
asinh_saldo,27,17,5,-6,0.3743060084020834,0.374306008404059,both,1.975586361169235e-12,True
asinh_saldo,27,18,5,-5,0.3734874495270562,0.373487449529001,both,1.9447776722358867e-12,True
asinh_saldo,27,19,5,-4,0.4397015035505053,0.439701503552583,both,2.077671368283518e-12,True
asinh_saldo,27,20,5,-3,0.4048058164114407,0.404805816413509,both,2.0682899837254354e-12,True
asinh_saldo,27,21,5,-2,0.2735417924058464,0.273541792407517,both,1.6706080963047043e-12,True
asinh_saldo,27,22,5,0,0.3430664788258619,0.343066478827482,both,1.6200929486842597e-12,True
asinh_saldo,27,23,5,1,0.3544591665800358,0.354459166582034,both,1.998234910871588e-12,True
asinh_saldo,27,24,5,2,0.4626454593847829,0.462645459386779,both,1.996069975973569e-12,True
asinh_saldo,27,25,5,3,0.63222143957199,0.632221439574151,both,2.1610491174328672e-12,True
asinh_saldo,27,26,5,4,0.5970279531692995,0.597027953171406,both,2.106537166923772e-12,True
asinh_saldo,27,27,5,5,0.7711314491353526,0.771131449137491,both,2.138400567730514e-12,True
asinh_saldo,27,28,5,6,0.5850377055924239,0.58503770559456,both,2.1361801216812637e-12,True
asinh_saldo,27,29,5,7,0.5498074999690789,0.549807499971145,both,2.0661250488274163e-12,True
asinh_saldo,27,30,5,8,0.5949967793020008,0.594996779304162,both,2.1611601397353297e-12,True
asinh_saldo,27,31,5,9,0.5739505391076868,0.573950539109846,both,2.1591617382910044e-12,True
asinh_saldo,27,32,5,10,0.5100089152905372,0.510008915292414,both,1.876832023128827e-12,True
asinh_saldo,27,33,5,11,0.4636752918909925,0.463675291892749,both,1.7564838472594602e-12,True
asinh_saldo,27,34,5,12,0.3526971859508507,0.352697185952412,both,1.5613066395303576e-12,True
asinh_saldo,27,35,5,13,0.5105332251827122,0.510533225184824,both,2.1118662374419728e-12,True
asinh_saldo,27,36,5,14,0.5960396898178516,0.596039689819934,both,2.082445327289406e-12,True
asinh_saldo,27,37,5,15,0.5949485939419736,0.594948593943993,both,2.0193846594906972e-12,True
asinh_saldo,27,38,5,16,0.6193450130415253,0.619345013043601,both,2.0756729668391927e-12,True
asinh_saldo,27,39,5,17,0.5855877422092577,0.585587742211249,both,1.9912960169676808e-12,True
asinh_saldo,27,40,5,18,0.5282282905127546,0.528228290514683,both,1.928457393773897e-12,True
asinh_saldo,27,41,5,19,0.4848860893394467,0.484886089341377,both,1.9302892617645284e-12,True
asinh_saldo,27,42,5,20,0.5603838987008565,0.560383898702641,both,1.7845724897824766e-12,True
asinh_saldo,27,43,5,21,0.5313908065390381,0.531390806541076,both,2.037814361699475e-12,True
asinh_saldo,27,44,5,22,0.4870571153934058,0.487057115395028,both,1.6222023724310475e-12,True
asinh_saldo,27,45,5,23,0.434767615555487,0.434767615557166,both,1.6789902801406242e-12,True
asinh_saldo,28,0,6,-23,0.471269895510581,0.471269895512871,both,2.290001521743079e-12,True
asinh_saldo,28,1,6,-22,0.3989584789758587,0.398958478977963,both,2.1043167208745217e-12,True
asinh_saldo,28,2,6,-21,0.4625904024841958,0.462590402486444,both,2.248201624865942e-12,True
asinh_saldo,28,3,6,-20,0.4269070840800303,0.426907084082173,both,2.142674926375321e-12,True
asinh_saldo,28,4,6,-19,0.4315412143230174,0.431541214325236,both,2.2186141812596816e-12,True
asinh_saldo,28,5,6,-18,0.4775269978283852,0.477526997830557,both,2.1718182807717312e-12,True
asinh_saldo,28,6,6,-17,0.403966221420684,0.403966221422748,both,2.0640156250806285e-12,True
asinh_saldo,28,7,6,-16,0.4254587498788763,0.425458749880977,both,2.10070849604449e-12,True
asinh_saldo,28,8,6,-15,0.4246323256754404,0.424632325677512,both,2.071620652799311e-12,True
asinh_saldo,28,9,6,-14,0.3359457464021621,0.335945746404082,both,1.919853165333052e-12,True
asinh_saldo,28,10,6,-13,0.3725167220468882,0.372516722048887,both,1.9987900223839006e-12,True
asinh_saldo,28,11,6,-12,0.3929455939674568,0.392945593969233,both,1.7761903059465567e-12,True
asinh_saldo,28,12,6,-11,0.4455447920405358,0.445544792042737,both,2.2011836797730666e-12,True
asinh_saldo,28,13,6,-10,0.4357869284455211,0.435786928447727,both,2.2059021276277235e-12,True
asinh_saldo,28,14,6,-9,0.433343562792711,0.433343562794927,both,2.215949646000581e-12,True
asinh_saldo,28,15,6,-8,0.36413383844329,0.364133838445296,both,2.006006472043964e-12,True
asinh_saldo,28,16,6,-7,0.3780735171241705,0.3780735171262,both,2.0295432001660174e-12,True
asinh_saldo,28,17,6,-6,0.392093477089453,0.392093477091517,both,2.0639601139293973e-12,True
asinh_saldo,28,18,6,-5,0.4203284643705969,0.420328464372647,both,2.050082326121583e-12,True
asinh_saldo,28,19,6,-4,0.4326205851017886,0.432620585103939,both,2.150446487547697e-12,True
asinh_saldo,28,20,6,-3,0.4221608262735861,0.422160826275746,both,2.159938894408242e-12,True
asinh_saldo,28,21,6,-2,0.2886211587980677,0.288621158799822,both,1.7542634012102098e-12,True
asinh_saldo,28,22,6,0,0.3776922711031334,0.377692271104855,both,1.721567333134999e-12,True
asinh_saldo,28,23,6,1,0.3636381853385017,0.363638185340581,both,2.0793367028204557e-12,True
asinh_saldo,28,24,6,2,0.4676676910733488,0.467667691075427,both,2.0781709686445993e-12,True
asinh_saldo,28,25,6,3,0.5961564734426934,0.596156473444919,both,2.225553075163589e-12,True
asinh_saldo,28,26,6,4,0.5569431510438352,0.556943151046002,both,2.166822277160918e-12,True
asinh_saldo,28,27,6,5,0.5850377055924205,0.58503770559456,both,2.139510790755139e-12,True
asinh_saldo,28,28,6,6,0.8283488120877677,0.828348812090151,both,2.3833157669628235e-12,True
asinh_saldo,28,29,6,7,0.6493172448885517,0.64931724489076,both,2.208344618281899e-12,True
asinh_saldo,28,30,6,8,0.6036683034779347,0.603668303480185,both,2.2503110486127298e-12,True
asinh_saldo,28,31,6,9,0.6113331753294602,0.611333175331724,both,2.2638557695131567e-12,True
asinh_saldo,28,32,6,10,0.5665202016619048,0.566520201663893,both,1.988298414801193e-12,True
asinh_saldo,28,33,6,11,0.5430299647443159,0.543029964746194,both,1.8781642907583773e-12,True
asinh_saldo,28,34,6,12,0.3979116123832614,0.397911612384925,both,1.6636136912495658e-12,True
asinh_saldo,28,35,6,13,0.5708815285164579,0.570881528518676,both,2.2181145808986003e-12,True
asinh_saldo,28,36,6,14,0.5679973127756874,0.567997312777836,both,2.1486146195570655e-12,True
asinh_saldo,28,37,6,15,0.5585773650220572,0.55857736502413,both,2.0727863869751673e-12,True
asinh_saldo,28,38,6,16,0.6172442370381926,0.617244237040353,both,2.160382983618092e-12,True
asinh_saldo,28,39,6,17,0.5999998002052012,0.599999800207281,both,2.0798918143327683e-12,True
asinh_saldo,28,40,6,18,0.6299884190037712,0.629988419005835,both,2.0637935804757035e-12,True
asinh_saldo,28,41,6,19,0.5678207259553741,0.567820725957429,both,2.0549117962787022e-12,True
asinh_saldo,28,42,6,20,0.5984906572305125,0.598490657232383,both,1.8705037518884637e-12,True
asinh_saldo,28,43,6,21,0.5246546226943049,0.524654622696418,both,2.113198505071523e-12,True
asinh_saldo,28,44,6,22,0.5130766109057966,0.513076610907502,both,1.705413588126703e-12,True
asinh_saldo,28,45,6,23,0.485605187764578,0.485605187766361,both,1.7830181775480014e-12,True
asinh_saldo,29,0,7,-23,0.4302369639080534,0.430236963910267,both,2.2136181776488684e-12,True
asinh_saldo,29,1,7,-22,0.350339517011288,0.350339517013318,both,2.0299872893758675e-12,True
asinh_saldo,29,2,7,-21,0.4445074307483013,0.444507430750492,both,2.190692072190359e-12,True
asinh_saldo,29,3,7,-20,0.3909620398901628,0.390962039892237,both,2.0741741657559487e-12,True
asinh_saldo,29,4,7,-19,0.4103486362861266,0.410348636288284,both,2.157385381451604e-12,True
asinh_saldo,29,5,7,-18,0.4116157920509488,0.411615792053031,both,2.082223282684481e-12,True
asinh_saldo,29,6,7,-17,0.3967661351809602,0.396766135182975,both,2.014777233938503e-12,True
asinh_saldo,29,7,7,-16,0.3874755855002664,0.387475585502298,both,2.031597112761574e-12,True
asinh_saldo,29,8,7,-15,0.3815577602218702,0.381557760223865,both,1.99479321949525e-12,True
asinh_saldo,29,9,7,-14,0.3081505146093842,0.308150514611245,both,1.8607893004229936e-12,True
asinh_saldo,29,10,7,-13,0.3417774922761699,0.341777492278103,both,1.9331203304773226e-12,True
asinh_saldo,29,11,7,-12,0.3590710132623948,0.359071013264104,both,1.7091883464104285e-12,True
asinh_saldo,29,12,7,-11,0.413995962385961,0.413995962388097,both,2.13601358822757e-12,True
asinh_saldo,29,13,7,-10,0.4221368311931479,0.422136831195303,both,2.1551094242511226e-12,True
asinh_saldo,29,14,7,-9,0.4382509132097479,0.438250913211923,both,2.1750934386943754e-12,True
asinh_saldo,29,15,7,-8,0.3611032090818096,0.361103209083771,both,1.961431017605264e-12,True
asinh_saldo,29,16,7,-7,0.3632708941206456,0.363270894122621,both,1.9753643165643098e-12,True
asinh_saldo,29,17,7,-6,0.3612745171791751,0.361274517181174,both,1.998901044686363e-12,True
asinh_saldo,29,18,7,-5,0.4418768256275512,0.441876825629567,both,2.0157764346606655e-12,True
asinh_saldo,29,19,7,-4,0.454324173419841,0.45432417342196,both,2.119027175950805e-12,True
asinh_saldo,29,20,7,-3,0.4138382426751524,0.413838242677258,both,2.1055934773528406e-12,True
asinh_saldo,29,21,7,-2,0.2554111167210228,0.255411116722716,both,1.6932011348558262e-12,True
asinh_saldo,29,22,7,0,0.3358591326232964,0.335859132624945,both,1.648570169265895e-12,True
asinh_saldo,29,23,7,1,0.3538796558595576,0.353879655861585,both,2.0273782652679984e-12,True
asinh_saldo,29,24,7,2,0.4349017227861278,0.43490172278814,both,2.0121682098306337e-12,True
asinh_saldo,29,25,7,3,0.5546272701325045,0.554627270134654,both,2.1495027979767656e-12,True
asinh_saldo,29,26,7,4,0.5374201113246067,0.537420111326707,both,2.100319917985871e-12,True
asinh_saldo,29,27,7,5,0.5498074999690796,0.549807499971145,both,2.0653478927101787e-12,True
asinh_saldo,29,28,7,6,0.6493172448885557,0.64931724489076,both,2.2043478153932483e-12,True
asinh_saldo,29,29,7,7,0.7167962372953661,0.716796237297544,both,2.1779245074071696e-12,True
asinh_saldo,29,30,7,8,0.5772297623454821,0.577229762347665,both,2.1829205110179828e-12,True
asinh_saldo,29,31,7,9,0.5684794571488003,0.568479457150988,both,2.187694470023871e-12,True
asinh_saldo,29,32,7,10,0.516225917473704,0.516225917475615,both,1.9109158699848194e-12,True
asinh_saldo,29,33,7,11,0.4833650813660574,0.483365081367853,both,1.795619208877497e-12,True
asinh_saldo,29,34,7,12,0.3748315587733064,0.374831558774911,both,1.6046053374907387e-12,True
asinh_saldo,29,35,7,13,0.5140899596210772,0.51408995962322,both,2.1428414598290146e-12,True
asinh_saldo,29,36,7,14,0.5121034425467055,0.512103442548779,both,2.073563543092405e-12,True
asinh_saldo,29,37,7,15,0.5026111813601836,0.50261118136218,both,1.9964030428809565e-12,True
asinh_saldo,29,38,7,16,0.565130788623822,0.565130788625902,both,2.0800028366352308e-12,True
asinh_saldo,29,39,7,17,0.5451020035352888,0.545102003537287,both,1.9981793997203567e-12,True
asinh_saldo,29,40,7,18,0.5706308095423587,0.570630809544337,both,1.9783064075795664e-12,True
asinh_saldo,29,41,7,19,0.5558425453262535,0.555842545328248,both,1.9944046414366312e-12,True
asinh_saldo,29,42,7,20,0.5360276726692117,0.536027672671029,both,1.8173240690089187e-12,True
asinh_saldo,29,43,7,21,0.5416579762284279,0.5416579762305,both,2.072120253160392e-12,True
asinh_saldo,29,44,7,22,0.4708437423774619,0.470843742379116,both,1.6541212843890207e-12,True
asinh_saldo,29,45,7,23,0.4203238865589037,0.420323886560606,both,1.7023049636577525e-12,True
asinh_saldo,30,0,8,-23,0.4040796145525235,0.404079614554784,both,2.26046958928805e-12,True
asinh_saldo,30,1,8,-22,0.3851508042570676,0.385150804259182,both,2.1144197503986106e-12,True
asinh_saldo,30,2,8,-21,0.4283091063131518,0.428309106315396,both,2.2442048219772914e-12,True
asinh_saldo,30,3,8,-20,0.3820598832656575,0.382059883267789,both,2.131517184977838e-12,True
asinh_saldo,30,4,8,-19,0.4287097859170808,0.428709785919317,both,2.2362112161999903e-12,True
asinh_saldo,30,5,8,-18,0.4266439869671021,0.426643986969259,both,2.156885781090523e-12,True
asinh_saldo,30,6,8,-17,0.4011645533048864,0.401164553306969,both,2.0826118607431e-12,True
asinh_saldo,30,7,8,-16,0.4213036804751656,0.421303680477285,both,2.119415754009424e-12,True
asinh_saldo,30,8,8,-15,0.3793843726042436,0.379384372606303,both,2.059352688377203e-12,True
asinh_saldo,30,9,8,-14,0.3619776440864506,0.361977644088409,both,1.958377904287545e-12,True
asinh_saldo,30,10,8,-13,0.3771008987572041,0.377100898759225,both,2.020883460573941e-12,True
asinh_saldo,30,11,8,-12,0.3687216895407939,0.368721689542574,both,1.780131597683976e-12,True
asinh_saldo,30,12,8,-11,0.4171352041784953,0.417135204180697,both,2.201683280134148e-12,True
asinh_saldo,30,13,8,-10,0.5087739580884546,0.508773958090729,both,2.2744028882470957e-12,True
asinh_saldo,30,14,8,-9,0.5141802265129513,0.514180226515242,both,2.2907231667090855e-12,True
asinh_saldo,30,15,8,-8,0.453452120823822,0.453452120825908,both,2.0859980409682066e-12,True
asinh_saldo,30,16,8,-7,0.416036592101111,0.416036592103185,both,2.074007632302255e-12,True
asinh_saldo,30,17,8,-6,0.4240199949413348,0.424019994943438,both,2.1032064978498966e-12,True
asinh_saldo,30,18,8,-5,0.4647422865384649,0.464742286540563,both,2.098099471936621e-12,True
asinh_saldo,30,19,8,-4,0.48810262230066,0.488102622302867,both,2.2070123506523487e-12,True
asinh_saldo,30,20,8,-3,0.4367049653835499,0.436704965385739,both,2.1890822488046524e-12,True
asinh_saldo,30,21,8,-2,0.3110439257435415,0.311043925745329,both,1.7875145807977333e-12,True
asinh_saldo,30,22,8,0,0.342937961834326,0.342937961836046,both,1.7200130209005238e-12,True
asinh_saldo,30,23,8,1,0.401732106685672,0.401732106687795,both,2.1230239788394556e-12,True
asinh_saldo,30,24,8,2,0.5008658259557642,0.500865825957884,both,2.1197488209168114e-12,True
asinh_saldo,30,25,8,3,0.6182650780113733,0.618265078013633,both,2.259636922019581e-12,True
asinh_saldo,30,26,8,4,0.583153310560338,0.583153310562542,both,2.2040147484858608e-12,True
asinh_saldo,30,27,8,5,0.5949967793019998,0.594996779304162,both,2.1621593404574924e-12,True
asinh_saldo,30,28,8,6,0.6036683034779357,0.603668303480185,both,2.249311847890567e-12,True
asinh_saldo,30,29,8,7,0.5772297623454796,0.577229762347665,both,2.185363001672158e-12,True
asinh_saldo,30,30,8,8,0.7572939557848287,0.757293955787204,both,2.3753221611855224e-12,True
asinh_saldo,30,31,8,9,0.6267999319091202,0.626799931911414,both,2.293831791178036e-12,True
asinh_saldo,30,32,8,10,0.5182060444013682,0.518206044403344,both,1.9757528946229286e-12,True
asinh_saldo,30,33,8,11,0.495374689129335,0.495374689131206,both,1.871003352249545e-12,True
asinh_saldo,30,34,8,12,0.3686012793290468,0.368601279330709,both,1.6622259124687844e-12,True
asinh_saldo,30,35,8,13,0.5490008548202043,0.549000854822431,both,2.226663298188214e-12,True
asinh_saldo,30,36,8,14,0.6041833824522453,0.604183382454435,both,2.1896928714681962e-12,True
asinh_saldo,30,37,8,15,0.604016472091395,0.604016472093517,both,2.1220802892685242e-12,True
asinh_saldo,30,38,8,16,0.6288171411105472,0.628817141112732,both,2.1848078901598456e-12,True
asinh_saldo,30,39,8,17,0.5874727854122286,0.587472785414318,both,2.0894397323445446e-12,True
asinh_saldo,30,40,8,18,0.5360844916991684,0.536084491701197,both,2.028599510595086e-12,True
asinh_saldo,30,41,8,19,0.4999261341198491,0.499926134121885,both,2.035926982557612e-12,True
asinh_saldo,30,42,8,20,0.6156757031876656,0.615675703189555,both,1.8893775433070914e-12,True
asinh_saldo,30,43,8,21,0.5977270365117523,0.597727036513926,both,2.173705659913594e-12,True
asinh_saldo,30,44,8,22,0.4958917622615951,0.495891762263319,both,1.7238988014867118e-12,True
asinh_saldo,30,45,8,23,0.4340678784391286,0.434067878440902,both,1.7734147483849938e-12,True
asinh_saldo,31,0,9,-23,0.4811268072545916,0.481126807256913,both,2.32136532218874e-12,True
asinh_saldo,31,1,9,-22,0.4575072478056095,0.457507247807778,both,2.168543122849087e-12,True
asinh_saldo,31,2,9,-21,0.4846354415887749,0.484635441591063,both,2.288058631449985e-12,True
asinh_saldo,31,3,9,-20,0.4616999374802997,0.46169993748249,both,2.19030349413174e-12,True
asinh_saldo,31,4,9,-19,0.4807922428709808,0.48079224287326,both,2.279176847252984e-12,True
asinh_saldo,31,5,9,-18,0.4592028811612721,0.459202881163456,both,2.183864200588914e-12,True
asinh_saldo,31,6,9,-17,0.4184004309721112,0.418400430974211,both,2.0997648064735586e-12,True
asinh_saldo,31,7,9,-16,0.4527566763454133,0.452756676347559,both,2.14572803969304e-12,True
asinh_saldo,31,8,9,-15,0.4485026140142644,0.448502614016378,both,2.1135870831301418e-12,True
asinh_saldo,31,9,9,-14,0.3896462605387061,0.38964626054069,both,1.9839130338539235e-12,True
asinh_saldo,31,10,9,-13,0.4082948867206848,0.408294886722734,both,2.0491941477018827e-12,True
asinh_saldo,31,11,9,-12,0.3864966052431616,0.386496605244959,both,1.7973955657168972e-12,True
asinh_saldo,31,12,9,-11,0.431457721899308,0.431457721901525,both,2.217004357873975e-12,True
asinh_saldo,31,13,9,-10,0.4716257612130815,0.471625761215337,both,2.255529096828468e-12,True
asinh_saldo,31,14,9,-9,0.4610697423229198,0.461069742325179,both,2.259192832809731e-12,True
asinh_saldo,31,15,9,-8,0.4032631017250921,0.40326310172715,both,2.05790939844519e-12,True
asinh_saldo,31,16,9,-7,0.3800657030042085,0.380065703006267,both,2.058520021108734e-12,True
asinh_saldo,31,17,9,-6,0.4198869481983701,0.419886948200481,both,2.1109225478710414e-12,True
asinh_saldo,31,18,9,-5,0.4220723386680796,0.422072338670159,both,2.079392213971687e-12,True
asinh_saldo,31,19,9,-4,0.4618570666377631,0.461857066639962,both,2.198907722572585e-12,True
asinh_saldo,31,20,9,-3,0.4573254554600333,0.457325455462247,both,2.213729199951331e-12,True
asinh_saldo,31,21,9,-2,0.368154073494045,0.368154073495882,both,1.836975016544784e-12,True
asinh_saldo,31,22,9,0,0.3383643762609047,0.338364376262633,both,1.7282841824339812e-12,True
asinh_saldo,31,23,9,1,0.3807656574869292,0.380765657489048,both,2.11880513134588e-12,True
asinh_saldo,31,24,9,2,0.4505369514996387,0.450536951501734,both,2.095323914375058e-12,True
asinh_saldo,31,25,9,3,0.5866434017796035,0.58664340178185,both,2.2465362903290043e-12,True
asinh_saldo,31,26,9,4,0.5451257238294778,0.545125723831664,both,2.1862511800918583e-12,True
asinh_saldo,31,27,9,5,0.573950539107684,0.573950539109846,both,2.1619372958525673e-12,True
asinh_saldo,31,28,9,6,0.6113331753294616,0.611333175331724,both,2.262412479581144e-12,True
asinh_saldo,31,29,9,7,0.5684794571487978,0.568479457150988,both,2.190247982980509e-12,True
asinh_saldo,31,30,9,8,0.62679993190912,0.626799931911414,both,2.294053835782961e-12,True
asinh_saldo,31,31,9,9,0.8128831136530374,0.812883113655468,both,2.4305002455093927e-12,True
asinh_saldo,31,32,9,10,0.5957218368569643,0.595721836858998,both,2.0337065365083618e-12,True
asinh_saldo,31,33,9,11,0.5249730564823443,0.52497305648424,both,1.8957058145474548e-12,True
asinh_saldo,31,34,9,12,0.4157184448137021,0.415718444815402,both,1.6998624730035772e-12,True
asinh_saldo,31,35,9,13,0.6010834031139491,0.601083403116213,both,2.2638557695131567e-12,True
asinh_saldo,31,36,9,14,0.6240850702096238,0.624085070211833,both,2.209232796701599e-12,True
asinh_saldo,31,37,9,15,0.596848716700365,0.596848716702489,both,2.123967668410387e-12,True
asinh_saldo,31,38,9,16,0.610810070295607,0.610810070297791,both,2.184030734042608e-12,True
asinh_saldo,31,39,9,17,0.5849683552852327,0.584968355287327,both,2.0943247136528953e-12,True
asinh_saldo,31,40,9,18,0.5637359752990019,0.563735975301054,both,2.0521362387171393e-12,True
asinh_saldo,31,41,9,19,0.4774004826617558,0.477400482663786,both,2.0302093339807925e-12,True
asinh_saldo,31,42,9,20,0.6244418912625813,0.62444189126448,both,1.8987034167139427e-12,True
asinh_saldo,31,43,9,21,0.5757716751868047,0.575771675188974,both,2.1692647678150934e-12,True
asinh_saldo,31,44,9,22,0.564488037316954,0.564488037318687,both,1.7330581414398694e-12,True
asinh_saldo,31,45,9,23,0.4717170098848007,0.471717009886603,both,1.8022805470252479e-12,True
asinh_saldo,32,0,10,-23,0.4063347441277232,0.406334744129735,both,2.011835142923246e-12,True
asinh_saldo,32,1,10,-22,0.3543229192181619,0.354322919220011,both,1.8491319586644295e-12,True
asinh_saldo,32,2,10,-21,0.4114787930155152,0.411478793017498,both,1.9828028108292983e-12,True
asinh_saldo,32,3,10,-20,0.3769102118240901,0.376910211825972,both,1.8818835378908716e-12,True
asinh_saldo,32,4,10,-19,0.3756868113889302,0.375686811390884,both,1.9538259898865817e-12,True
asinh_saldo,32,5,10,-18,0.362930214146458,0.362930214148328,both,1.8700041515273824e-12,True
asinh_saldo,32,6,10,-17,0.3495525489055743,0.349552548907384,both,1.8097190412902364e-12,True
asinh_saldo,32,7,10,-16,0.3507997477580152,0.350799747759847,both,1.831812479480277e-12,True
asinh_saldo,32,8,10,-15,0.3696406943838726,0.369640694385688,both,1.8153811787158247e-12,True
asinh_saldo,32,9,10,-14,0.3536820544668946,0.353682054468616,both,1.7214007996813052e-12,True
asinh_saldo,32,10,10,-13,0.3526092797642927,0.352609279766063,both,1.7703061239160434e-12,True
asinh_saldo,32,11,10,-12,0.3367382680690059,0.33673826807054,both,1.5341061754270413e-12,True
asinh_saldo,32,12,10,-11,0.3950715856919798,0.39507158569392,both,1.9401702466836923e-12,True
asinh_saldo,32,13,10,-10,0.3964731639062621,0.396473163908215,both,1.9529378114668816e-12,True
asinh_saldo,32,14,10,-9,0.3731016059031742,0.373101605905123,both,1.9487744751245373e-12,True
asinh_saldo,32,15,10,-8,0.3361586274553764,0.336158627457149,both,1.772582081116525e-12,True
asinh_saldo,32,16,10,-7,0.3055699889896422,0.305569988991412,both,1.769806523554962e-12,True
asinh_saldo,32,17,10,-6,0.3564797599660905,0.356479759967913,both,1.8224866060734257e-12,True
asinh_saldo,32,18,10,-5,0.3423716008712551,0.342371600873042,both,1.7869039581341895e-12,True
asinh_saldo,32,19,10,-4,0.3931688848435205,0.393168884845428,both,1.9074741786084815e-12,True
asinh_saldo,32,20,10,-3,0.3293217598269614,0.32932175982884,both,1.8786083799682274e-12,True
asinh_saldo,32,21,10,-2,0.3158701749617337,0.315870174963308,both,1.574296248918472e-12,True
asinh_saldo,32,22,10,0,0.3105107459407762,0.310510745942258,both,1.4818146709671964e-12,True
asinh_saldo,32,23,10,1,0.3195591230190363,0.319559123020866,both,1.8297030557334892e-12,True
asinh_saldo,32,24,10,2,0.3926422151063137,0.392642215108129,both,1.8153256675645935e-12,True
asinh_saldo,32,25,10,3,0.5136160822865783,0.513616082288534,both,1.9556578578772132e-12,True
asinh_saldo,32,26,10,4,0.4980112039442559,0.498011203946165,both,1.909084001994188e-12,True
asinh_saldo,32,27,10,5,0.510008915290537,0.510008915292414,both,1.8769430454312896e-12,True
asinh_saldo,32,28,10,6,0.5665202016619076,0.566520201663893,both,1.9854118349371674e-12,True
asinh_saldo,32,29,10,7,0.5162259174737026,0.516225917475615,both,1.912359159916832e-12,True
asinh_saldo,32,30,10,8,0.5182060444013707,0.518206044403344,both,1.9731993816662907e-12,True
asinh_saldo,32,31,10,9,0.595721836856966,0.595721836858998,both,2.032041201971424e-12,True
asinh_saldo,32,32,10,10,0.6696407613426579,0.669640761344515,both,1.8570700532904993e-12,True
asinh_saldo,32,33,10,11,0.489836329756329,0.489836329757976,both,1.6469603458801885e-12,True
asinh_saldo,32,34,10,12,0.3260451557112486,0.326045155712672,both,1.4234169398719132e-12,True
asinh_saldo,32,35,10,13,0.5221815731796272,0.522181573181593,both,1.965760887401302e-12,True
asinh_saldo,32,36,10,14,0.5408352614531055,0.540835261455018,both,1.912581204521757e-12,True
asinh_saldo,32,37,10,15,0.5245831943011701,0.52458319430301,both,1.839972618711272e-12,True
asinh_saldo,32,38,10,16,0.5092192884508865,0.509219288452768,both,1.8814949598322528e-12,True
asinh_saldo,32,39,10,17,0.4673231654426775,0.467323165444459,both,1.7815193764647574e-12,True
asinh_saldo,32,40,10,18,0.5476878625805108,0.547687862582313,both,1.802114013571554e-12,True
asinh_saldo,32,41,10,19,0.477697410900934,0.477697410902725,both,1.7910117833253025e-12,True
asinh_saldo,32,42,10,20,0.5338690191816985,0.533869019183334,both,1.635469537575318e-12,True
asinh_saldo,32,43,10,21,0.5229479161256497,0.522947916127542,both,1.892264123171117e-12,True
asinh_saldo,32,44,10,22,0.5408533710122001,0.540853371013679,both,1.478928091103171e-12,True
asinh_saldo,32,45,10,23,0.43863565227827,0.438635652279821,both,1.5509815654013437e-12,True
asinh_saldo,33,0,11,-23,0.3550979634427562,0.355097963444648,both,1.8918200339612667e-12,True
asinh_saldo,33,1,11,-22,0.2971139801784134,0.297113980180143,both,1.7296164500635314e-12,True
asinh_saldo,33,2,11,-21,0.3178004958426459,0.317800495844488,both,1.8420820424580597e-12,True
asinh_saldo,33,3,11,-20,0.3045000147928052,0.304500014794558,both,1.7528201112781971e-12,True
asinh_saldo,33,4,11,-19,0.3269358180767158,0.32693581807855,both,1.834199458983221e-12,True
asinh_saldo,33,5,11,-18,0.342684514379417,0.34268451438119,both,1.773026170326375e-12,True
asinh_saldo,33,6,11,-17,0.3439798839856598,0.343979883987378,both,1.7181811529098923e-12,True
asinh_saldo,33,7,11,-16,0.3337080013899598,0.333708001391693,both,1.7331691637423319e-12,True
asinh_saldo,33,8,11,-15,0.3059909420374925,0.305990942039176,both,1.6834866833903561e-12,True
asinh_saldo,33,9,11,-14,0.3086724084956985,0.308672408497297,both,1.5984991108553004e-12,True
