analysis_family,model_id,outcome,estimator,n_obs,minimum_clusters,sample_id,status,reference_event_time,term,event_time,is_reference,coefficient,standard_error
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-23:treatment,-23,FALSE,0.0156507446833524,0.021307817757154
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-22:treatment,-22,FALSE,-0.00297209482185087,0.0243326562848181
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-21:treatment,-21,FALSE,0.0392116312287003,0.0264163079224069
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-20:treatment,-20,FALSE,-0.0167753088073484,0.0222018523287797
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-19:treatment,-19,FALSE,-0.00309727482562443,0.024093139351166
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-18:treatment,-18,FALSE,0.00150126167355294,0.019872380269678
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-17:treatment,-17,FALSE,0.0146512571795445,0.0227650576190429
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-16:treatment,-16,FALSE,0.0371099577837086,0.0520344604009089
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-15:treatment,-15,FALSE,0.0138827245717106,0.0244327109657728
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-14:treatment,-14,FALSE,0.00668102601917911,0.0225009877973448
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-13:treatment,-13,FALSE,0.0321208276600528,0.0228439174663124
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-12:treatment,-12,FALSE,0.0054441861421085,0.0207315212867804
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-11:treatment,-11,FALSE,-0.00219255745833779,0.0272825574092747
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-10:treatment,-10,FALSE,-0.00475968043098044,0.0172178213737883
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-9:treatment,-9,FALSE,-0.0118064031108565,0.0241878448930976
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-8:treatment,-8,FALSE,0.00639765334788736,0.0204434539114297
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-7:treatment,-7,FALSE,-0.00221190327574983,0.0259057142491433
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-6:treatment,-6,FALSE,-0.0314160787763391,0.0269927548974108
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-5:treatment,-5,FALSE,-0.00300732958270888,0.0218834211116294
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-4:treatment,-4,FALSE,0.0147682770575259,0.0191886149390081
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-3:treatment,-3,FALSE,0.0315158208940514,0.0345108926140518
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::-2:treatment,-2,FALSE,-0.000292907353220017,0.0301175615461528
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,reference_event_time,-1,TRUE,0,0
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::0:treatment,0,FALSE,-0.00269124418444216,0.0208584891177869
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::1:treatment,1,FALSE,-0.026043734721569,0.0193186007835142
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::2:treatment,2,FALSE,-0.0586192550753755,0.0272705835735947
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::3:treatment,3,FALSE,-0.0393257394053594,0.0216032203212227
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::4:treatment,4,FALSE,-0.0401036476512042,0.0277824290944163
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::5:treatment,5,FALSE,-0.0478573761911258,0.0219421603909314
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::6:treatment,6,FALSE,0.0165919036165116,0.0359352297780464
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::7:treatment,7,FALSE,-0.0393630516365412,0.0248437621463849
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::8:treatment,8,FALSE,-0.0447005721351227,0.0312895750092221
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::9:treatment,9,FALSE,-0.0250847507399652,0.0258558774874659
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::10:treatment,10,FALSE,-0.0362018152224516,0.0269701244119263
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::11:treatment,11,FALSE,-0.0692608642947262,0.0249613605372776
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::12:treatment,12,FALSE,-0.0825068555299137,0.0283620650785566
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::13:treatment,13,FALSE,-0.0137089097317245,0.0213646736799784
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::14:treatment,14,FALSE,-0.0617375427829384,0.0225319530762859
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::15:treatment,15,FALSE,-0.0644822878813411,0.0217969351023929
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::16:treatment,16,FALSE,-0.0806897703451845,0.0212550666962105
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::17:treatment,17,FALSE,-0.0461794923794377,0.0312994739550443
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::18:treatment,18,FALSE,-0.053863932383151,0.0230915347593764
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::19:treatment,19,FALSE,-0.0593902500350616,0.0239959852999447
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::20:treatment,20,FALSE,-0.0662867063738689,0.0260916058058491
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::21:treatment,21,FALSE,-0.0324415264455719,0.0270381994393393
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::22:treatment,22,FALSE,-0.0597879439935628,0.0298860430783739
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::23:treatment,23,FALSE,-0.0573237280207736,0.0258258683563741
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::24:treatment,24,FALSE,-0.054216831134726,0.0234424624153072
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::25:treatment,25,FALSE,-0.0784570639430166,0.0308724346861399
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::26:treatment,26,FALSE,-0.0899127519185407,0.021868525138213
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::27:treatment,27,FALSE,-0.0313691994720126,0.0233790815395547
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::28:treatment,28,FALSE,-0.0177826563084783,0.0272361405273112
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::29:treatment,29,FALSE,-0.0413025211413338,0.0247350914730442
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::30:treatment,30,FALSE,0.00437717451081174,0.0445256369037974
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::31:treatment,31,FALSE,-0.0845323695984595,0.0296976528316067
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::32:treatment,32,FALSE,-0.0364865845242462,0.0227078874533267
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::33:treatment,33,FALSE,-0.0283912030548579,0.0191279660065575
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::34:treatment,34,FALSE,-0.029047216348263,0.0216330162378123
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::35:treatment,35,FALSE,-0.0649153490014277,0.0160817604810352
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::36:treatment,36,FALSE,-0.00544575710436437,0.0307666975280407
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::37:treatment,37,FALSE,-0.0653958796726047,0.0207449756727679
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::38:treatment,38,FALSE,-0.0540435595633338,0.0206100122920343
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::39:treatment,39,FALSE,-0.0500428333721059,0.0209389243370737
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::40:treatment,40,FALSE,-0.0117087981212689,0.0327420553496353
canary_event,canary_event::age_22_25::ln_salario_real_adm,ln_salario_real_adm,ols,21511,340,family_A:age_canaries:age_22_25:target,estimated,-1,event_time::41:treatment,41,FALSE,-0.0331617243690103,0.0263737886225375
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-23:treat_group,-23,FALSE,-0.0300121484051606,0.0361377126495018
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-22:treat_group,-22,FALSE,-0.0315305087209518,0.0381019566860696
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-21:treat_group,-21,FALSE,-0.0741429481758305,0.0312089844310656
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-20:treat_group,-20,FALSE,-0.0236940027341701,0.0437430093899465
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-19:treat_group,-19,FALSE,-0.00116635083616331,0.0357461107595048
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-18:treat_group,-18,FALSE,-0.0149002465920728,0.0314412216220321
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-17:treat_group,-17,FALSE,-0.0239180753261639,0.0262011501027932
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-16:treat_group,-16,FALSE,-0.0297542437417713,0.0280514166726585
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-15:treat_group,-15,FALSE,-0.0442988323188306,0.0258142507339457
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-14:treat_group,-14,FALSE,-0.0357927383120995,0.0221855295106578
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-13:treat_group,-13,FALSE,0.012178112877325,0.0194998406487154
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-12:treat_group,-12,FALSE,0.0343067917466993,0.0227448587184901
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-11:treat_group,-11,FALSE,-0.0199353357645688,0.0261680634263609
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-10:treat_group,-10,FALSE,0.00157436557660687,0.0297529926573424
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-9:treat_group,-9,FALSE,-0.0201972675406696,0.0241857622951937
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-8:treat_group,-8,FALSE,-0.0204585907337723,0.0231206575389348
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-7:treat_group,-7,FALSE,-0.012226383444858,0.0228336768536092
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-6:treat_group,-6,FALSE,-0.0209018977796397,0.0236755690649025
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-5:treat_group,-5,FALSE,-0.0197557923799506,0.0226172513245571
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-4:treat_group,-4,FALSE,-0.0468429459894515,0.0239420741969639
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-3:treat_group,-3,FALSE,-0.0551047625490404,0.0249891155841861
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-2:treat_group,-2,FALSE,-0.0392885323504936,0.0150704269496368
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,reference_event_time,-1,TRUE,0,0
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::0:treat_group,0,FALSE,0.0335274443263027,0.0134291925460212
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::1:treat_group,1,FALSE,-0.00345681855047446,0.0285588023586703
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::2:treat_group,2,FALSE,-0.0104213316336989,0.0264759006648283
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::3:treat_group,3,FALSE,-0.0222204831097835,0.0215432958106241
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::4:treat_group,4,FALSE,-0.015094681076933,0.0262204224609839
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::5:treat_group,5,FALSE,-0.0220244879826444,0.0216679546916595
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::6:treat_group,6,FALSE,-0.022995952432394,0.022474540907184
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::7:treat_group,7,FALSE,-0.0182331330365434,0.0235947868624625
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::8:treat_group,8,FALSE,-0.0286729978226562,0.0243939431993111
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::9:treat_group,9,FALSE,-0.0334119414700143,0.0247225236738262
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::10:treat_group,10,FALSE,-0.0359597520377293,0.0206473662835961
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::11:treat_group,11,FALSE,-0.033830639496864,0.0148106743083087
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::12:treat_group,12,FALSE,0.00388660433095487,0.0160197503465096
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::13:treat_group,13,FALSE,-0.0379338201705633,0.0334119623876788
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::14:treat_group,14,FALSE,-0.0223394234302351,0.0299573615392237
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::15:treat_group,15,FALSE,-0.0481019054868232,0.0288184676758327
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::16:treat_group,16,FALSE,-0.0532928181370892,0.028473495035651
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::17:treat_group,17,FALSE,-0.0352737700838166,0.0266344428087572
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::18:treat_group,18,FALSE,-0.0317768955582773,0.0251793489153303
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::19:treat_group,19,FALSE,-0.0546385969181752,0.0246049470019206
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::20:treat_group,20,FALSE,-0.0545668721251941,0.0294614147245848
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::21:treat_group,21,FALSE,-0.0585463598026389,0.0313584707981423
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::22:treat_group,22,FALSE,-0.0577213000340001,0.0340049633221498
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::admissoes,admissoes,ppml,31861,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::23:treat_group,23,FALSE,-0.0507551726804995,0.0255835656712819
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-23:treat_group,-23,FALSE,0.632055778402926,0.681056380787755
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-22:treat_group,-22,FALSE,0.714995348630704,0.733321120429556
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-21:treat_group,-21,FALSE,0.639371400765767,0.77640017773609
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-20:treat_group,-20,FALSE,0.456331113396943,0.802397443074866
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-19:treat_group,-19,FALSE,-0.161449049979001,0.787935920969555
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-18:treat_group,-18,FALSE,0.128621136616999,0.715407211199155
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-17:treat_group,-17,FALSE,-0.239366195157768,0.731396768311499
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-16:treat_group,-16,FALSE,-0.579659938265697,0.750406223548424
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-15:treat_group,-15,FALSE,-0.485322462097338,0.763388032511026
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-14:treat_group,-14,FALSE,-0.446186413012615,0.710184226409017
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-13:treat_group,-13,FALSE,-1.29867397967696,0.717383067740721
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-12:treat_group,-12,FALSE,-0.0303672291263741,0.727764257479899
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-11:treat_group,-11,FALSE,0.62336986704391,0.748161683647414
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-10:treat_group,-10,FALSE,0.711417309724917,0.682027391269232
ddd_pretrend,ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,31870,341,family_A:age_canaries:age_22_25,estimated,-1,event_time::-9:treat_group,-9,FALSE,0.67192156831462,0.758085436848835
